Filename,Status,Violated_Rule,Extracted_Claim,Confidence_Score,Claude_Explanation,Severity,Recommended_Action,run_id,product_id,material_type,extraction_retry_count,extraction_error_type,extraction_api_latency_ms,extraction_prompt_tokens,extraction_completion_tokens,extraction_model_version
61cf7b3dfd8ef9471c8ad7e9915bedf98d765636.txt,FAIL,The product is a solid oral tablet,"Tablets are small, round, uncoated, and white",0.9805,,,,61cf7b3dfd8ef9471c8ad7e9915bedf98d765636,supplement_melatonin,faq.j2,0,none,4495,1415,433,gpt-4o-2024-08-06
61cf7b3dfd8ef9471c8ad7e9915bedf98d765636.txt,FAIL,The product is a solid oral tablet,Available in bottles containing 120 tablets,0.9625,,,,61cf7b3dfd8ef9471c8ad7e9915bedf98d765636,supplement_melatonin,faq.j2,0,none,4495,1415,433,gpt-4o-2024-08-06
61cf7b3dfd8ef9471c8ad7e9915bedf98d765636.txt,FAIL,The product does NOT contain 1 mg of melatonin,Provides a gentle 3 mg dose of melatonin,0.9096,,,,61cf7b3dfd8ef9471c8ad7e9915bedf98d765636,supplement_melatonin,faq.j2,0,none,4495,1415,433,gpt-4o-2024-08-06
61cf7b3dfd8ef9471c8ad7e9915bedf98d765636.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,61cf7b3dfd8ef9471c8ad7e9915bedf98d765636,supplement_melatonin,faq.j2,0,none,4495,1415,433,gpt-4o-2024-08-06
60349e6b34c6378e4527c54a1bc5978c04fd8d2a.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,60349e6b34c6378e4527c54a1bc5978c04fd8d2a,supplement_melatonin,digital_ad.j2,0,none,2020,1008,133,gpt-4o-2024-08-06
60349e6b34c6378e4527c54a1bc5978c04fd8d2a.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,60349e6b34c6378e4527c54a1bc5978c04fd8d2a,supplement_melatonin,digital_ad.j2,0,none,2020,1008,133,gpt-4o-2024-08-06
21cea9fa846719c8de97fbc89c75d3a9f83097d7.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,21cea9fa846719c8de97fbc89c75d3a9f83097d7,supplement_melatonin,digital_ad.j2,0,none,1686,1012,127,gpt-4o-2024-08-06
21cea9fa846719c8de97fbc89c75d3a9f83097d7.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,21cea9fa846719c8de97fbc89c75d3a9f83097d7,supplement_melatonin,digital_ad.j2,0,none,1686,1012,127,gpt-4o-2024-08-06
a41b3ac001a49eb618a17e8368198e41b7b59c4b.txt,FAIL,Each bottle contains 120 tablets,Contains 3mg melatonin,0.9296,,,,a41b3ac001a49eb618a17e8368198e41b7b59c4b,supplement_melatonin,digital_ad.j2,0,none,1767,1004,150,gpt-4o-2024-08-06
a41b3ac001a49eb618a17e8368198e41b7b59c4b.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,a41b3ac001a49eb618a17e8368198e41b7b59c4b,supplement_melatonin,digital_ad.j2,0,none,1767,1004,150,gpt-4o-2024-08-06
721d8b420f7b46d35718dabdc7b4c74579e48895.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,721d8b420f7b46d35718dabdc7b4c74579e48895,supplement_melatonin,digital_ad.j2,0,none,4479,1007,140,gpt-4o-2024-08-06
721d8b420f7b46d35718dabdc7b4c74579e48895.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,721d8b420f7b46d35718dabdc7b4c74579e48895,supplement_melatonin,digital_ad.j2,0,none,4479,1007,140,gpt-4o-2024-08-06
2651cb19077f320b7dc3de168eba05d3a25bae30.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,2651cb19077f320b7dc3de168eba05d3a25bae30,supplement_melatonin,digital_ad.j2,0,none,1336,1007,140,gpt-4o-2024-08-06
2651cb19077f320b7dc3de168eba05d3a25bae30.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,2651cb19077f320b7dc3de168eba05d3a25bae30,supplement_melatonin,digital_ad.j2,0,none,1336,1007,140,gpt-4o-2024-08-06
88710779b534d352d659fefa01252bed6664045a.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,88710779b534d352d659fefa01252bed6664045a,supplement_melatonin,digital_ad.j2,0,none,1993,1007,140,gpt-4o-2024-08-06
88710779b534d352d659fefa01252bed6664045a.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,88710779b534d352d659fefa01252bed6664045a,supplement_melatonin,digital_ad.j2,0,none,1993,1007,140,gpt-4o-2024-08-06
2da7083f79067b8f434b8e5b3e4e232a0495f003.txt,FAIL,Each bottle contains 120 tablets,Contains 3mg melatonin,0.9296,,,,2da7083f79067b8f434b8e5b3e4e232a0495f003,supplement_melatonin,digital_ad.j2,0,none,1692,1184,148,gpt-4o-2024-08-06
2da7083f79067b8f434b8e5b3e4e232a0495f003.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,2da7083f79067b8f434b8e5b3e4e232a0495f003,supplement_melatonin,digital_ad.j2,0,none,1692,1184,148,gpt-4o-2024-08-06
1c1d91f3673d13cea230e32a26576d329d2eba19.txt,FAIL,Each bottle contains 120 tablets,Contains 3mg melatonin,0.9296,,,,1c1d91f3673d13cea230e32a26576d329d2eba19,supplement_melatonin,digital_ad.j2,0,none,1839,1164,147,gpt-4o-2024-08-06
1c1d91f3673d13cea230e32a26576d329d2eba19.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,1c1d91f3673d13cea230e32a26576d329d2eba19,supplement_melatonin,digital_ad.j2,0,none,1839,1164,147,gpt-4o-2024-08-06
739a6b07e69a37fa40ceb93861870079b7da0d58.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,739a6b07e69a37fa40ceb93861870079b7da0d58,supplement_melatonin,digital_ad.j2,0,none,1488,1011,161,gpt-4o-2024-08-06
739a6b07e69a37fa40ceb93861870079b7da0d58.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,739a6b07e69a37fa40ceb93861870079b7da0d58,supplement_melatonin,digital_ad.j2,0,none,1488,1011,161,gpt-4o-2024-08-06
120e0a3c4c849c69979d0949eaf6ffc2895d433c.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,120e0a3c4c849c69979d0949eaf6ffc2895d433c,supplement_melatonin,digital_ad.j2,0,none,1995,1003,143,gpt-4o-2024-08-06
120e0a3c4c849c69979d0949eaf6ffc2895d433c.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,120e0a3c4c849c69979d0949eaf6ffc2895d433c,supplement_melatonin,digital_ad.j2,0,none,1995,1003,143,gpt-4o-2024-08-06
b9e8e8219bb95b15dd922c7057f78f076fd9c0fb.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,b9e8e8219bb95b15dd922c7057f78f076fd9c0fb,supplement_melatonin,digital_ad.j2,0,none,1425,1003,149,gpt-4o-2024-08-06
b9e8e8219bb95b15dd922c7057f78f076fd9c0fb.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,b9e8e8219bb95b15dd922c7057f78f076fd9c0fb,supplement_melatonin,digital_ad.j2,0,none,1425,1003,149,gpt-4o-2024-08-06
24a5e953819011e9871057cde118b2cabc98efc4.txt,FAIL,Each bottle contains 120 tablets,Contains 3mg melatonin,0.9296,,,,24a5e953819011e9871057cde118b2cabc98efc4,supplement_melatonin,digital_ad.j2,0,none,4095,1003,158,gpt-4o-2024-08-06
24a5e953819011e9871057cde118b2cabc98efc4.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,24a5e953819011e9871057cde118b2cabc98efc4,supplement_melatonin,digital_ad.j2,0,none,4095,1003,158,gpt-4o-2024-08-06
0db9f75619cdba8ece65686e5be23d5c665b430b.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,0db9f75619cdba8ece65686e5be23d5c665b430b,supplement_melatonin,digital_ad.j2,0,none,1719,1010,139,gpt-4o-2024-08-06
0db9f75619cdba8ece65686e5be23d5c665b430b.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,0db9f75619cdba8ece65686e5be23d5c665b430b,supplement_melatonin,digital_ad.j2,0,none,1719,1010,139,gpt-4o-2024-08-06
1d430f6198314e6400aebbffd229bb9405b4e40e.txt,FAIL,Each bottle contains 120 tablets,Contains 3mg melatonin,0.9296,,,,1d430f6198314e6400aebbffd229bb9405b4e40e,supplement_melatonin,digital_ad.j2,0,none,1459,1133,148,gpt-4o-2024-08-06
1d430f6198314e6400aebbffd229bb9405b4e40e.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,1d430f6198314e6400aebbffd229bb9405b4e40e,supplement_melatonin,digital_ad.j2,0,none,1459,1133,148,gpt-4o-2024-08-06
c0dc4ae270a3b08233884b4cfaf5ee52b3a8ed85.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,c0dc4ae270a3b08233884b4cfaf5ee52b3a8ed85,supplement_melatonin,digital_ad.j2,0,none,4049,1419,144,gpt-4o-2024-08-06
c0dc4ae270a3b08233884b4cfaf5ee52b3a8ed85.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,c0dc4ae270a3b08233884b4cfaf5ee52b3a8ed85,supplement_melatonin,digital_ad.j2,0,none,4049,1419,144,gpt-4o-2024-08-06
5a0cb6e8abc65c9802a9a6275207c866e2e4da55.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,5a0cb6e8abc65c9802a9a6275207c866e2e4da55,supplement_melatonin,digital_ad.j2,0,none,1513,1014,144,gpt-4o-2024-08-06
5a0cb6e8abc65c9802a9a6275207c866e2e4da55.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,5a0cb6e8abc65c9802a9a6275207c866e2e4da55,supplement_melatonin,digital_ad.j2,0,none,1513,1014,144,gpt-4o-2024-08-06
2e10ce78a9ec679d5fb18298c069e7bfef420073.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,2e10ce78a9ec679d5fb18298c069e7bfef420073,supplement_melatonin,digital_ad.j2,0,none,1503,1015,146,gpt-4o-2024-08-06
2e10ce78a9ec679d5fb18298c069e7bfef420073.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,2e10ce78a9ec679d5fb18298c069e7bfef420073,supplement_melatonin,digital_ad.j2,0,none,1503,1015,146,gpt-4o-2024-08-06
5e138a2bd774584426170deedf4b009a9f926cfd.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,5e138a2bd774584426170deedf4b009a9f926cfd,supplement_melatonin,digital_ad.j2,0,none,1405,1015,146,gpt-4o-2024-08-06
5e138a2bd774584426170deedf4b009a9f926cfd.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,5e138a2bd774584426170deedf4b009a9f926cfd,supplement_melatonin,digital_ad.j2,0,none,1405,1015,146,gpt-4o-2024-08-06
fa9d893a9f3720a9b1335313305237d9e130b48b.txt,FAIL,Each bottle contains 120 tablets,Contains 3mg melatonin,0.9296,,,,fa9d893a9f3720a9b1335313305237d9e130b48b,supplement_melatonin,digital_ad.j2,0,none,2001,996,146,gpt-4o-2024-08-06
fa9d893a9f3720a9b1335313305237d9e130b48b.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,fa9d893a9f3720a9b1335313305237d9e130b48b,supplement_melatonin,digital_ad.j2,0,none,2001,996,146,gpt-4o-2024-08-06
268cfe01e55918629b706810048d1165a2694882.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,268cfe01e55918629b706810048d1165a2694882,supplement_melatonin,digital_ad.j2,0,none,1667,998,152,gpt-4o-2024-08-06
268cfe01e55918629b706810048d1165a2694882.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,268cfe01e55918629b706810048d1165a2694882,supplement_melatonin,digital_ad.j2,0,none,1667,998,152,gpt-4o-2024-08-06
942d55920c0dcf9b3d4e9f9641c45cf68b566c5c.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,942d55920c0dcf9b3d4e9f9641c45cf68b566c5c,supplement_melatonin,digital_ad.j2,0,none,1611,1001,150,gpt-4o-2024-08-06
942d55920c0dcf9b3d4e9f9641c45cf68b566c5c.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,942d55920c0dcf9b3d4e9f9641c45cf68b566c5c,supplement_melatonin,digital_ad.j2,0,none,1611,1001,150,gpt-4o-2024-08-06
2ff11991454523ef16466d653b180f56960ef47d.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,2ff11991454523ef16466d653b180f56960ef47d,supplement_melatonin,digital_ad.j2,0,none,1771,1000,142,gpt-4o-2024-08-06
2ff11991454523ef16466d653b180f56960ef47d.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,2ff11991454523ef16466d653b180f56960ef47d,supplement_melatonin,digital_ad.j2,0,none,1771,1000,142,gpt-4o-2024-08-06
2a9dbdb0497e1b247da079125b779f84f7e5d369.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,2a9dbdb0497e1b247da079125b779f84f7e5d369,supplement_melatonin,digital_ad.j2,0,none,1968,998,150,gpt-4o-2024-08-06
2a9dbdb0497e1b247da079125b779f84f7e5d369.txt,FAIL,The product is tested for heavy metals,Melatonin is third-party tested,0.9633,,,,2a9dbdb0497e1b247da079125b779f84f7e5d369,supplement_melatonin,digital_ad.j2,0,none,1968,998,150,gpt-4o-2024-08-06
2a9dbdb0497e1b247da079125b779f84f7e5d369.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,2a9dbdb0497e1b247da079125b779f84f7e5d369,supplement_melatonin,digital_ad.j2,0,none,1968,998,150,gpt-4o-2024-08-06
1e9df5c47042ad357ff75f1fea9502c4368145ce.txt,FAIL,Each bottle contains 120 tablets,Contains 3mg melatonin,0.9296,,,,1e9df5c47042ad357ff75f1fea9502c4368145ce,supplement_melatonin,digital_ad.j2,0,none,1307,1152,148,gpt-4o-2024-08-06
1e9df5c47042ad357ff75f1fea9502c4368145ce.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,1e9df5c47042ad357ff75f1fea9502c4368145ce,supplement_melatonin,digital_ad.j2,0,none,1307,1152,148,gpt-4o-2024-08-06
220b6c2e8772b7f2769e1c9d1c96440fd4cba266.txt,FAIL,Each bottle contains 120 tablets,Contains 3mg melatonin,0.9296,,,,220b6c2e8772b7f2769e1c9d1c96440fd4cba266,supplement_melatonin,digital_ad.j2,0,none,1579,1181,155,gpt-4o-2024-08-06
220b6c2e8772b7f2769e1c9d1c96440fd4cba266.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,220b6c2e8772b7f2769e1c9d1c96440fd4cba266,supplement_melatonin,digital_ad.j2,0,none,1579,1181,155,gpt-4o-2024-08-06
db4db63664cd76592207fce0ed4470e3ae0c627a.txt,FAIL,The product is a solid oral tablet,Melatonin Tablets 3 mg provides a 3 mg dose,0.9347,,,,db4db63664cd76592207fce0ed4470e3ae0c627a,supplement_melatonin,blog_post_promo.j2,0,none,3846,1647,291,gpt-4o-2024-08-06
db4db63664cd76592207fce0ed4470e3ae0c627a.txt,FAIL,Each bottle contains 120 tablets,Melatonin Tablets 3 mg is non-habit-forming,0.9556,,,,db4db63664cd76592207fce0ed4470e3ae0c627a,supplement_melatonin,blog_post_promo.j2,0,none,3846,1647,291,gpt-4o-2024-08-06
db4db63664cd76592207fce0ed4470e3ae0c627a.txt,FAIL,Each bottle contains 120 tablets,Each tablet contains 3 mg of melatonin,0.9624,,,,db4db63664cd76592207fce0ed4470e3ae0c627a,supplement_melatonin,blog_post_promo.j2,0,none,3846,1647,291,gpt-4o-2024-08-06
db4db63664cd76592207fce0ed4470e3ae0c627a.txt,FAIL,Each bottle contains 120 tablets,Take one tablet 30 to 60 minutes before bedtime,0.9561,,,,db4db63664cd76592207fce0ed4470e3ae0c627a,supplement_melatonin,blog_post_promo.j2,0,none,3846,1647,291,gpt-4o-2024-08-06
db4db63664cd76592207fce0ed4470e3ae0c627a.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,db4db63664cd76592207fce0ed4470e3ae0c627a,supplement_melatonin,blog_post_promo.j2,0,none,3846,1647,291,gpt-4o-2024-08-06
8451a56dee135f53ef0fd3ee4eb216ce51f0f8a5.txt,FAIL,The product is a solid oral tablet,This 3 mg immediate-release tablet provides a gentle dose,0.9816,,,,8451a56dee135f53ef0fd3ee4eb216ce51f0f8a5,supplement_melatonin,blog_post_promo.j2,0,none,3422,1421,374,gpt-4o-2024-08-06
8451a56dee135f53ef0fd3ee4eb216ce51f0f8a5.txt,FAIL,Each bottle contains 120 tablets,Each tablet contains 3 mg of melatonin,0.9624,,,,8451a56dee135f53ef0fd3ee4eb216ce51f0f8a5,supplement_melatonin,blog_post_promo.j2,0,none,3422,1421,374,gpt-4o-2024-08-06
8451a56dee135f53ef0fd3ee4eb216ce51f0f8a5.txt,FAIL,Each bottle contains 120 tablets,Take one tablet 30–60 minutes before bedtime for best results,0.9039,,,,8451a56dee135f53ef0fd3ee4eb216ce51f0f8a5,supplement_melatonin,blog_post_promo.j2,0,none,3422,1421,374,gpt-4o-2024-08-06
8451a56dee135f53ef0fd3ee4eb216ce51f0f8a5.txt,FAIL,The product is a solid oral tablet,"Small, uncoated tablets are easy to swallow",0.9440,,,,8451a56dee135f53ef0fd3ee4eb216ce51f0f8a5,supplement_melatonin,blog_post_promo.j2,0,none,3422,1421,374,gpt-4o-2024-08-06
8451a56dee135f53ef0fd3ee4eb216ce51f0f8a5.txt,FAIL,The product is for adults 18 years and older,Child-resistant packaging ensures safety at home,0.9449,,,,8451a56dee135f53ef0fd3ee4eb216ce51f0f8a5,supplement_melatonin,blog_post_promo.j2,0,none,3422,1421,374,gpt-4o-2024-08-06
8451a56dee135f53ef0fd3ee4eb216ce51f0f8a5.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,8451a56dee135f53ef0fd3ee4eb216ce51f0f8a5,supplement_melatonin,blog_post_promo.j2,0,none,3422,1421,374,gpt-4o-2024-08-06
f7d693fa011059db3eeceff86c8ea067970a0d03.txt,FAIL,Each bottle contains 120 tablets,Each tablet contains exactly 3 mg of melatonin,0.9474,,,,f7d693fa011059db3eeceff86c8ea067970a0d03,supplement_melatonin,blog_post_promo.j2,0,none,4236,1482,366,gpt-4o-2024-08-06
f7d693fa011059db3eeceff86c8ea067970a0d03.txt,FAIL,Each bottle contains 120 tablets,Take one tablet 30-60 minutes before bedtime,0.9496,,,,f7d693fa011059db3eeceff86c8ea067970a0d03,supplement_melatonin,blog_post_promo.j2,0,none,4236,1482,366,gpt-4o-2024-08-06
f7d693fa011059db3eeceff86c8ea067970a0d03.txt,FAIL,The product contains no artificial colors,"Free from gluten, soy, dairy, artificial colors, flavors, and preservatives",0.9817,,,,f7d693fa011059db3eeceff86c8ea067970a0d03,supplement_melatonin,blog_post_promo.j2,0,none,4236,1482,366,gpt-4o-2024-08-06
f7d693fa011059db3eeceff86c8ea067970a0d03.txt,FAIL,The product is a solid oral tablet,"Small, easy-to-swallow tablets",0.9772,,,,f7d693fa011059db3eeceff86c8ea067970a0d03,supplement_melatonin,blog_post_promo.j2,0,none,4236,1482,366,gpt-4o-2024-08-06
f7d693fa011059db3eeceff86c8ea067970a0d03.txt,FAIL,The bottle does NOT contain 90 tablets,Comes in a safety-sealed bottle with 120 tablets,0.9873,,,,f7d693fa011059db3eeceff86c8ea067970a0d03,supplement_melatonin,blog_post_promo.j2,0,none,4236,1482,366,gpt-4o-2024-08-06
f7d693fa011059db3eeceff86c8ea067970a0d03.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,f7d693fa011059db3eeceff86c8ea067970a0d03,supplement_melatonin,blog_post_promo.j2,0,none,4236,1482,366,gpt-4o-2024-08-06
2d45cbb80884936541e5f27cfc850e1bf989c019.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,2d45cbb80884936541e5f27cfc850e1bf989c019,supplement_melatonin,blog_post_promo.j2,0,none,3132,1459,311,gpt-4o-2024-08-06
2d45cbb80884936541e5f27cfc850e1bf989c019.txt,FAIL,The product is a solid oral tablet,Melatonin Tablets are immediate-release,0.9873,,,,2d45cbb80884936541e5f27cfc850e1bf989c019,supplement_melatonin,blog_post_promo.j2,0,none,3132,1459,311,gpt-4o-2024-08-06
2d45cbb80884936541e5f27cfc850e1bf989c019.txt,FAIL,Each bottle contains 120 tablets,Contains exactly 3 mg of pure melatonin per serving,0.9610,,,,2d45cbb80884936541e5f27cfc850e1bf989c019,supplement_melatonin,blog_post_promo.j2,0,none,3132,1459,311,gpt-4o-2024-08-06
2d45cbb80884936541e5f27cfc850e1bf989c019.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,2d45cbb80884936541e5f27cfc850e1bf989c019,supplement_melatonin,blog_post_promo.j2,0,none,3132,1459,311,gpt-4o-2024-08-06
40d6d011d6ac930c3f23da843670b6829c268653.txt,FAIL,The product is a solid oral tablet,Melatonin Tablets deliver a mild 3 mg melatonin dosage,0.9617,,,,40d6d011d6ac930c3f23da843670b6829c268653,supplement_melatonin,blog_post_promo.j2,0,none,3895,1455,300,gpt-4o-2024-08-06
40d6d011d6ac930c3f23da843670b6829c268653.txt,FAIL,Each bottle contains 120 tablets,"Adults 18 and older should take one small, uncoated tablet 30 to 60 minutes before bedtime",0.9413,,,,40d6d011d6ac930c3f23da843670b6829c268653,supplement_melatonin,blog_post_promo.j2,0,none,3895,1455,300,gpt-4o-2024-08-06
40d6d011d6ac930c3f23da843670b6829c268653.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,40d6d011d6ac930c3f23da843670b6829c268653,supplement_melatonin,blog_post_promo.j2,0,none,3895,1455,300,gpt-4o-2024-08-06
c0197764cefcbe117fee7d08d264624252cb2790.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg melatonin,0.9615,,,,c0197764cefcbe117fee7d08d264624252cb2790,supplement_melatonin,blog_post_promo.j2,0,none,3240,1461,332,gpt-4o-2024-08-06
c0197764cefcbe117fee7d08d264624252cb2790.txt,FAIL,The product is a solid oral tablet,Melatonin Tablets are immediate-release,0.9873,,,,c0197764cefcbe117fee7d08d264624252cb2790,supplement_melatonin,blog_post_promo.j2,0,none,3240,1461,332,gpt-4o-2024-08-06
c0197764cefcbe117fee7d08d264624252cb2790.txt,FAIL,Each bottle contains 120 tablets,"Take one small, uncoated tablet 30 to 60 minutes before bedtime",0.9799,,,,c0197764cefcbe117fee7d08d264624252cb2790,supplement_melatonin,blog_post_promo.j2,0,none,3240,1461,332,gpt-4o-2024-08-06
c0197764cefcbe117fee7d08d264624252cb2790.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,c0197764cefcbe117fee7d08d264624252cb2790,supplement_melatonin,blog_post_promo.j2,0,none,3240,1461,332,gpt-4o-2024-08-06
ed17bf4dad025ee93093193f183b566d93ec20f1.txt,FAIL,The product is a solid oral tablet,Immediate-release tablet delivers the full 3 mg dose at once,0.9580,,,,ed17bf4dad025ee93093193f183b566d93ec20f1,supplement_melatonin,blog_post_promo.j2,0,none,3400,1466,361,gpt-4o-2024-08-06
ed17bf4dad025ee93093193f183b566d93ec20f1.txt,FAIL,The product is free from soy,Product is free from gluten,0.9193,,,,ed17bf4dad025ee93093193f183b566d93ec20f1,supplement_melatonin,blog_post_promo.j2,0,none,3400,1466,361,gpt-4o-2024-08-06
ed17bf4dad025ee93093193f183b566d93ec20f1.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,ed17bf4dad025ee93093193f183b566d93ec20f1,supplement_melatonin,blog_post_promo.j2,0,none,3400,1466,361,gpt-4o-2024-08-06
ac655f7674efd693907552f7c5dd0fbf16980472.txt,FAIL,Each bottle contains 120 tablets,Contains 3 mg of melatonin,0.9752,,,,ac655f7674efd693907552f7c5dd0fbf16980472,supplement_melatonin,blog_post_promo.j2,0,none,2978,1576,318,gpt-4o-2024-08-06
ac655f7674efd693907552f7c5dd0fbf16980472.txt,FAIL,The product is a solid oral tablet,Tablets are small and uncoated,0.9610,,,,ac655f7674efd693907552f7c5dd0fbf16980472,supplement_melatonin,blog_post_promo.j2,0,none,2978,1576,318,gpt-4o-2024-08-06
ac655f7674efd693907552f7c5dd0fbf16980472.txt,FAIL,Each bottle contains 120 tablets,Take one tablet 30–60 minutes before bedtime,0.9456,,,,ac655f7674efd693907552f7c5dd0fbf16980472,supplement_melatonin,blog_post_promo.j2,0,none,2978,1576,318,gpt-4o-2024-08-06
ac655f7674efd693907552f7c5dd0fbf16980472.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,ac655f7674efd693907552f7c5dd0fbf16980472,supplement_melatonin,blog_post_promo.j2,0,none,2978,1576,318,gpt-4o-2024-08-06
16d0b0597dd52b5e82fc97e94238ba5bae4b99f5.txt,FAIL,Each bottle contains 120 tablets,Contains exactly 3 mg of melatonin,0.9707,,,,16d0b0597dd52b5e82fc97e94238ba5bae4b99f5,supplement_melatonin,blog_post_promo.j2,0,none,1715,1543,308,gpt-4o-2024-08-06
16d0b0597dd52b5e82fc97e94238ba5bae4b99f5.txt,FAIL,Each bottle contains 120 tablets,Each tablet contains exactly 3 mg of melatonin,0.9474,,,,16d0b0597dd52b5e82fc97e94238ba5bae4b99f5,supplement_melatonin,blog_post_promo.j2,0,none,1715,1543,308,gpt-4o-2024-08-06
16d0b0597dd52b5e82fc97e94238ba5bae4b99f5.txt,FAIL,The product is for adults 18 years and older,Keep out of reach of children,0.9750,,,,16d0b0597dd52b5e82fc97e94238ba5bae4b99f5,supplement_melatonin,blog_post_promo.j2,0,none,1715,1543,308,gpt-4o-2024-08-06
fe7b5d55ee6b56be26ac88eb2bb8ec3fd63b935c.txt,FAIL,Each bottle contains 120 tablets,Melatonin Tablets contain 3 mg of melatonin,0.9708,,,,fe7b5d55ee6b56be26ac88eb2bb8ec3fd63b935c,supplement_melatonin,blog_post_promo.j2,0,none,3762,1364,323,gpt-4o-2024-08-06
fe7b5d55ee6b56be26ac88eb2bb8ec3fd63b935c.txt,FAIL,The product is a solid oral tablet,Melatonin Tablets are immediate-release,0.9873,,,,fe7b5d55ee6b56be26ac88eb2bb8ec3fd63b935c,supplement_melatonin,blog_post_promo.j2,0,none,3762,1364,323,gpt-4o-2024-08-06
fe7b5d55ee6b56be26ac88eb2bb8ec3fd63b935c.txt,FAIL,The product is a solid oral tablet,Melatonin Tablets are non-GMO,0.9652,,,,fe7b5d55ee6b56be26ac88eb2bb8ec3fd63b935c,supplement_melatonin,blog_post_promo.j2,0,none,3762,1364,323,gpt-4o-2024-08-06
fe7b5d55ee6b56be26ac88eb2bb8ec3fd63b935c.txt,FAIL,The product does NOT contain 1 mg of melatonin,Each batch of Melatonin Tablets undergoes third-party testing,0.9085,,,,fe7b5d55ee6b56be26ac88eb2bb8ec3fd63b935c,supplement_melatonin,blog_post_promo.j2,0,none,3762,1364,323,gpt-4o-2024-08-06
