Run_ID,Product_ID,Material_Type,Engine,Temperature,Claim,Violated_Rule,NLI_Confidence,Claude_Verdict,Claude_Severity,Claude_Reasoning,Recommended_Action,Suggested_Fix,Claude_Confidence
f47c2604a02e49eb085569a8670b6191291d73d3,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system incorrectly flagged a disclaimer about battery performance variation as violating a rule about wireless charging claims. The extracted claim 'Actual battery life and performance may vary over the 7-year support period' is actually a COMPLIANT disclaimer that properly sets expectations about battery degradation over time, which aligns with the product specifications that state 'Battery capacity will degrade over time with normal use.' The violated rule 'Does NOT support wireless charging' is completely unrelated to battery life disclaimers. There is no semantic or contextual connection between these two concepts. The disclaimer is actually protective language that prevents misleading consumers about long-term battery performance.",IGNORE,,0.9800
f47c2604a02e49eb085569a8670b6191291d73d3,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the disclaimer 'Not all new software features released during the 7 years will be supported by older hardware' as violating 'Secure boot and verified boot' rules, but these are completely unrelated concepts. The disclaimer is actually a COMPLIANT statement that properly sets expectations about hardware limitations over time - it's transparent about the fact that newer software features may require newer hardware capabilities. This has nothing to do with secure boot or verified boot security features. The disclaimer is responsible marketing that prevents overpromising about future compatibility, which aligns with regulatory requirements for truthful advertising. The semantic mismatch appears to be due to the NLI model incorrectly associating 'hardware' and 'supported' with security boot processes.",IGNORE,,0.9500
f47c2604a02e49eb085569a8670b6191291d73d3,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system incorrectly matched the disclaimer 'Battery capacity will degrade over time with normal Li-ion aging' against the prohibited claim 'No wireless charging capability'. These are completely unrelated concepts - one is about battery degradation (which is actually a REQUIRED disclaimer per the product specifications), and the other is about wireless charging features. The battery degradation statement is not only compliant but necessary consumer disclosure about Li-ion battery behavior over time. There is no semantic or logical connection between acknowledging battery degradation and claiming wireless charging capability.",IGNORE,,0.9800
347d17b344b2b718679a8fd80e0ef2def90faa31,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system incorrectly flagged a disclaimer about battery performance variation as violating the rule 'Does NOT support wireless charging.' These are completely unrelated concepts:

1. **Semantic Mismatch**: The extracted claim 'Actual battery life and performance may vary over the 7-year support period' is a standard disclaimer about battery degradation over time, which is factually accurate and required for consumer protection.

2. **No Wireless Charging Connection**: This disclaimer has absolutely nothing to do with wireless charging capabilities. The NLI system appears to have made an erroneous semantic connection between 'battery' terms.

3. **Compliant Disclaimer**: The statement is actually a responsible disclaimer that aligns with the authorized specification 'Battery capacity will degrade over time with normal use' and helps prevent misleading consumers about long-term performance expectations.

4. **No Regulatory Risk**: This disclaimer protects against false advertising claims and is standard industry practice for electronics with lithium-ion batteries.

The material nowhere mentions or implies wireless charging support, so there is no violation of the wireless charging prohibition.",IGNORE,,0.9500
347d17b344b2b718679a8fd80e0ef2def90faa31,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the disclaimer 'Not all new software features released during the 7 years will be supported by older hardware' as violating 'Secure boot and verified boot' rules, but there is no semantic or contextual relationship between these concepts. The disclaimer is actually a responsible limitation statement about future software compatibility over the 7-year support period, which is completely unrelated to secure boot/verified boot security features. The disclaimer is transparent about hardware limitations over time and aligns with the authorized claims about 7-year support while properly setting expectations. This appears to be a semantic mismatch by the NLI system that incorrectly associated hardware compatibility limitations with security boot processes.",IGNORE,,0.9500
347d17b344b2b718679a8fd80e0ef2def90faa31,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system incorrectly matched a disclaimer about battery degradation with a rule about wireless charging capability. The extracted claim 'Battery capacity will degrade over time with normal Li-ion aging' is actually a DISCLAIMER that appears in the disclaimers section, not a marketing claim. It's providing transparent information about expected battery behavior over time, which is good compliance practice. The violated rule 'No wireless charging capability' is completely unrelated to battery degradation - it's about a missing feature (wireless charging). There is no semantic or logical connection between acknowledging natural battery aging and claiming wireless charging capability. The disclaimer is actually pulled from authorized specifications ('Battery capacity will degrade over time with normal use') and serves to set proper consumer expectations, which aligns with FTC consumer electronics regulations requiring truthful advertising.",IGNORE,,0.9500
98b27a6f4c781ca3f0a200113372dc35ba953c53,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the disclaimer 'Actual battery life and performance may vary over the 7-year support period' against the rule 'Does NOT support wireless charging.' These are completely unrelated concepts with no semantic connection. The disclaimer is actually COMPLIANT - it properly sets expectations about battery degradation over time, which aligns with the authorized claims and product specifications that acknowledge 'Battery capacity will degrade over time with normal use.' The flagged text has nothing to do with wireless charging capabilities. This appears to be a technical error in the NLI system's matching algorithm.",IGNORE,,1.0000
98b27a6f4c781ca3f0a200113372dc35ba953c53,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the disclaimer 'Not all new software features released during the 7 years will be supported by older hardware' as violating 'Secure boot and verified boot' rules, but there is no semantic or logical connection between these concepts. The disclaimer is actually a responsible and transparent statement about hardware limitations over time - it's acknowledging that as new software features are developed, older hardware may not have the capability to support them. This is standard industry practice and consumer-protective disclosure. Secure boot and verified boot are security mechanisms for ensuring system integrity during startup, which are completely unrelated to software feature compatibility over time. The NLI model appears to have made a spurious connection between unrelated technical concepts.",IGNORE,,0.9500
98b27a6f4c781ca3f0a200113372dc35ba953c53,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Battery capacity will degrade over time with normal Li-ion aging' is actually a DISCLAIMER about battery degradation, not a claim about wireless charging capabilities. The violated rule 'No wireless charging capability' is completely unrelated to battery degradation warnings. The automated system appears to have made a semantic matching error between two entirely different product features. The disclaimer about battery degradation is actually GOOD compliance practice - it sets realistic expectations about Li-ion battery behavior over time, which aligns with FTC guidelines for truthful advertising. This disclaimer is also listed in the authorized specifications ('Battery capacity will degrade over time with normal use'). There is no mention of wireless charging anywhere in this claim.",IGNORE,,0.9800
e08379c39fc6ff2ff219985294af8244aaef6710,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Actual battery life and performance may vary over the 7-year support period' is actually a DISCLAIMER that acknowledges battery degradation over time, which is completely compliant and responsible. The violated rule 'Does NOT support wireless charging' is completely unrelated to battery life disclaimers - it's about a missing hardware feature. There is no semantic or logical connection between these two concepts. The disclaimer is actually following best practices by transparently communicating that battery performance will decline over the 7-year support period, which aligns with the authorized specification that 'Battery capacity will degrade over time with normal use.' This disclaimer protects against unrealistic consumer expectations and demonstrates regulatory compliance, not violation.",IGNORE,,0.9800
e08379c39fc6ff2ff219985294af8244aaef6710,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the disclaimer 'Not all new software features released during the 7 years will be supported by older hardware' as violating 'Secure boot and verified boot' rules, but there is no semantic or logical connection between these concepts. The disclaimer is actually a responsible and transparent statement about hardware limitations over time - it's acknowledging that as new software features are developed, older hardware may not have the capability to support them. This is standard industry practice and consumer-protective disclosure. Secure boot and verified boot are security mechanisms for ensuring system integrity during startup, which is completely unrelated to software feature compatibility over time. The NLI model appears to have made a spurious connection between unrelated technical concepts.",IGNORE,,0.9500
e08379c39fc6ff2ff219985294af8244aaef6710,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Battery capacity will degrade over time with normal Li-ion aging' is actually a DISCLAIMER about battery degradation, not a claim about wireless charging capabilities. The violated rule 'No wireless charging capability' is completely unrelated to battery degradation warnings. The automated system appears to have made a semantic matching error between two entirely different product features. The disclaimer about battery degradation is actually GOOD compliance practice - it sets realistic expectations about Li-ion battery behavior over time, which aligns with FTC guidelines for truthful advertising. There is no mention of wireless charging anywhere in this claim.",IGNORE,,0.9800
e6f40bbee82246af52f4cb9c5e6debc3316399c1,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Actual battery life and performance may vary over the 7-year support period' is actually a DISCLAIMER that acknowledges realistic expectations about battery degradation over time. The violated rule 'Does NOT support wireless charging' is completely unrelated to battery life disclaimers. The NLI system appears to have made a semantic error by connecting two unrelated concepts. The disclaimer is actually compliant and responsible, as it sets realistic expectations rather than making prohibited claims about maintaining Day-1 battery performance for 7 years. This disclaimer helps avoid the prohibited claim of 'Claims the device maintains Day-1 battery life for 7 years' by explicitly stating that battery life will vary over time.",IGNORE,,0.9500
e6f40bbee82246af52f4cb9c5e6debc3316399c1,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the disclaimer 'Not all new software features released during the 7 years will be supported by older hardware' as violating 'Secure boot and verified boot' rules, but there is no semantic or logical connection between these concepts. The disclaimer is actually a responsible and accurate statement about hardware limitations over time - it's explaining that as new software features are developed over 7 years, some may require newer hardware capabilities that the current device doesn't possess. This has nothing to do with secure boot or verified boot functionality, which are specific security mechanisms for ensuring system integrity during startup. The disclaimer is consumer-protective, setting realistic expectations about feature compatibility over the device's lifecycle, and is consistent with authorized claims about long-term support. The NLI system appears to have made a spurious connection between unrelated technical concepts.",IGNORE,,0.9500
e6f40bbee82246af52f4cb9c5e6debc3316399c1,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Battery capacity will degrade over time with normal Li-ion aging' is actually a DISCLAIMER about battery degradation, not a claim about wireless charging capabilities. The violated rule 'No wireless charging capability' is completely unrelated to battery degradation warnings. The automated system appears to have made a semantic matching error between two entirely different product features. The battery degradation disclaimer is actually GOOD compliance practice - it's a transparent disclosure about expected battery behavior over time, which aligns with consumer protection regulations. There is no mention of wireless charging anywhere in this claim.",IGNORE,,0.9800
7ed8922af756dd317d0b7c21282a7d401f55963a,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Actual battery life and performance may vary over the 7-year support period' is actually a DISCLAIMER that acknowledges battery degradation over time, which is exactly what the prohibited rule 'Claims the device maintains Day-1 battery life for 7 years' is trying to prevent. The claim is not violating the wireless charging rule at all - there's no semantic or contextual relationship between battery life disclaimers and wireless charging capabilities. The automated system appears to have made a completely erroneous connection between unrelated concepts. The disclaimer is actually compliant and responsible, as it sets realistic expectations about battery performance degradation over the 7-year support period, which aligns with the product specifications that state 'Battery capacity will degrade over time with normal use.'",IGNORE,,0.9500
7ed8922af756dd317d0b7c21282a7d401f55963a,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the disclaimer 'Not all new software features released during the 7 years will be supported by older hardware' as violating 'Secure boot and verified boot' rules, but there is no semantic or logical connection between these concepts. The disclaimer is actually a responsible limitation statement that PROTECTS consumers by setting realistic expectations about hardware limitations over time. It does not make any claims about secure boot, verified boot, or security features at all. The NLI system appears to have made a spurious connection between unrelated technical concepts. This disclaimer is actually good compliance practice as it prevents overpromising about future feature compatibility.",IGNORE,,0.9500
7ed8922af756dd317d0b7c21282a7d401f55963a,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Battery capacity will degrade over time with normal Li-ion aging' is actually a DISCLAIMER about battery degradation, not a claim about wireless charging capabilities. The violated rule 'No wireless charging capability' is completely unrelated to battery degradation warnings. The automated system appears to have made a semantic matching error between two entirely different product features. The battery degradation disclaimer is actually good compliance practice - it sets realistic expectations about Li-ion battery behavior over time, which aligns with consumer protection regulations. There is no mention of wireless charging anywhere in this claim.",IGNORE,,0.9800
c72dc92c47d702f277c29e3a5ee2f975a201d33b,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Actual battery life and performance may vary over the 7-year support period' is actually a DISCLAIMER that acknowledges battery degradation over time, which is completely compliant and responsible. The violated rule 'Does NOT support wireless charging' is completely unrelated to battery life disclaimers - it's about a missing hardware feature. There is no semantic or logical connection between these two concepts. The disclaimer is actually following best practices by transparently communicating that battery performance will decline over the 7-year support period, which aligns with the authorized approach of being honest about device limitations. This type of disclaimer protects against misleading consumers and reduces regulatory risk.",IGNORE,,0.9500
c72dc92c47d702f277c29e3a5ee2f975a201d33b,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the disclaimer 'Not all new software features released during the 7 years will be supported by older hardware' as violating 'Secure boot and verified boot' rules, but there is no semantic or logical connection between these concepts. The disclaimer is actually a responsible limitation statement about future software compatibility with aging hardware - it's explaining that as new Android features are released over 7 years, some may require newer hardware capabilities that the current device doesn't have. This has nothing to do with secure boot or verified boot security features. The disclaimer is actually good compliance practice as it sets realistic expectations and prevents overpromising about future feature compatibility. The NLI system appears to have made a spurious connection between unrelated technical concepts.",IGNORE,,0.9500
c72dc92c47d702f277c29e3a5ee2f975a201d33b,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Battery capacity will degrade over time with normal Li-ion aging' is actually a DISCLAIMER about battery degradation, not a claim about wireless charging capabilities. The violated rule 'No wireless charging capability' is completely unrelated to battery degradation warnings. The automated system appears to have made a semantic matching error between two entirely different concepts. The disclaimer is actually GOOD compliance practice - it's transparently warning consumers about expected battery degradation over time, which aligns with FTC requirements for truthful advertising. There is no mention of wireless charging anywhere in this claim.",IGNORE,,0.9800
89739c26de649908af00c4fa0e51d803ae2660ef,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Actual battery life and performance may vary over the 7-year support period' is actually a DISCLAIMER that acknowledges battery degradation over time, which is exactly what the prohibited rule 'Claims the device maintains Day-1 battery life for 7 years' is trying to prevent. The claim is not violating the wireless charging rule at all - there's no semantic or contextual relationship between battery life disclaimers and wireless charging capabilities. The automated system appears to have made a completely unrelated match. The disclaimer is actually compliant and responsible, acknowledging that battery performance will decline over the 7-year support period, which aligns with the product specifications that state 'Battery capacity will degrade over time with normal use.'",IGNORE,,0.9500
89739c26de649908af00c4fa0e51d803ae2660ef,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the disclaimer 'Not all new software features released during the 7 years will be supported by older hardware' as violating 'Secure boot and verified boot' rules, but there is no semantic or logical connection between these concepts. The disclaimer is actually a responsible limitation statement that PROTECTS consumers by setting realistic expectations about hardware limitations over time. It does not make any claims about secure boot, verified boot, or security features at all. The NLI system appears to have made a spurious connection between unrelated technical concepts. This disclaimer is actually good compliance practice as it prevents overpromising about future feature compatibility.",IGNORE,,0.9500
89739c26de649908af00c4fa0e51d803ae2660ef,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Battery capacity will degrade over time with normal Li-ion aging' is actually a DISCLAIMER about battery degradation, not a claim about wireless charging capabilities. The violated rule 'No wireless charging capability' is completely unrelated to battery degradation warnings. The automated system appears to have made a semantic matching error between two entirely different concepts. The battery degradation disclaimer is actually GOOD compliance practice - it's a transparent disclosure about expected battery behavior over time, which aligns with consumer protection regulations. There is no mention of wireless charging anywhere in this claim.",IGNORE,,0.9800
88275fa3e70a454861d526c7e3a3435479f74644,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Actual battery life and performance may vary over the 7-year support period' is actually a DISCLAIMER that acknowledges battery degradation over time, which directly SUPPORTS compliance rather than violating it. The violated rule 'Does NOT support wireless charging' is completely unrelated to battery life disclaimers - this appears to be a semantic mismatch by the NLI system. The disclaimer is actually following best practices by transparently communicating that battery performance will decline over the 7-year period, which aligns with the prohibited claim about 'maintaining Day-1 battery life for 7 years.' This disclaimer helps PREVENT violations by setting proper expectations about battery degradation.",IGNORE,,0.9500
88275fa3e70a454861d526c7e3a3435479f74644,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the disclaimer 'Not all new software features released during the 7 years will be supported by older hardware' as violating 'Secure boot and verified boot' rules, but there is no semantic or logical connection between these concepts. The disclaimer is actually a responsible and compliant statement that manages consumer expectations about hardware limitations over time - it's explaining that as new software features are developed, older hardware may not have the capability to support them. This is a standard, truthful disclaimer that protects against overpromising. 'Secure boot and verified boot' are specific security technologies related to system integrity during startup, which have nothing to do with feature compatibility disclaimers. The NLI system appears to have made a spurious connection between unrelated technical concepts.",IGNORE,,0.9500
88275fa3e70a454861d526c7e3a3435479f74644,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Battery capacity will degrade over time with normal Li-ion aging' is actually a DISCLAIMER about battery degradation, not a claim about wireless charging capabilities. The violated rule 'No wireless charging capability' is completely unrelated to battery degradation warnings. The automated system appears to have made a semantic matching error between two entirely different product features. The battery degradation disclaimer is actually GOOD compliance practice - it sets realistic expectations about Li-ion battery behavior over time, which aligns with FTC guidelines for truthful advertising. This disclaimer helps prevent consumer deception by being transparent about normal battery aging, rather than making unrealistic claims about maintaining Day-1 battery performance.",IGNORE,,0.9800
2408d02052b7ab7dcf1de7f6c2ed3aadd60945e6,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Actual battery life and performance may vary over the 7-year support period' is actually a DISCLAIMER that acknowledges battery degradation over time, which is exactly what the prohibited rule 'Claims the device maintains Day-1 battery life for 7 years' is trying to prevent. The claim is not violating the rule about wireless charging support - there's no semantic or contextual relationship between battery life disclaimers and wireless charging capabilities. The automated system appears to have made a completely unrelated match. The disclaimer is actually compliant and responsible, acknowledging that battery performance will decline over the 7-year period, which aligns with the product specifications that state 'Battery capacity will degrade over time with normal use.'",IGNORE,,0.9500
2408d02052b7ab7dcf1de7f6c2ed3aadd60945e6,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the disclaimer 'Not all new software features released during the 7 years will be supported by older hardware' as violating 'Secure boot and verified boot' rules, but there is no semantic or logical connection between these concepts. The disclaimer is actually a responsible and compliant statement that manages consumer expectations about hardware limitations over time - it's explaining that as new software features are developed, older hardware may not have the capability to support them. This is standard industry practice and consumer protection. Secure boot and verified boot are security mechanisms for ensuring system integrity during startup, which is completely unrelated to software feature compatibility disclaimers. The high NLI confidence (0.9514) appears to be a model error, likely due to keyword matching without understanding context.",IGNORE,,0.9500
2408d02052b7ab7dcf1de7f6c2ed3aadd60945e6,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Battery capacity will degrade over time with normal Li-ion aging' is actually a DISCLAIMER about battery degradation, not a claim about wireless charging capabilities. The violated rule 'No wireless charging capability' is completely unrelated to battery degradation warnings. The automated system appears to have made a semantic matching error between two entirely different concepts. The disclaimer about battery degradation is actually GOOD compliance practice - it sets realistic expectations about Li-ion battery behavior over time, which aligns with FTC guidelines for truthful advertising. There is no mention of wireless charging anywhere in this claim.",IGNORE,,0.9800
b8a8fbd4689b1c6bf7961385a2ccf4579c4caf06,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Actual battery life and performance may vary over the 7-year support period' is actually a DISCLAIMER that acknowledges battery degradation over time, which is completely consistent with the prohibited rule about claiming the device maintains Day-1 battery life for 7 years. The claim is not violating the wireless charging rule at all - there's no semantic or contextual relationship between battery life disclaimers and wireless charging capabilities. The automated system appears to have made a completely erroneous connection between unrelated concepts. This disclaimer is actually good compliance practice as it sets realistic expectations about battery performance degradation over the 7-year support period, which aligns with the product specifications that note 'Battery capacity will degrade over time with normal use.'",IGNORE,,0.9500
b8a8fbd4689b1c6bf7961385a2ccf4579c4caf06,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the disclaimer 'Not all new software features released during the 7 years will be supported by older hardware' as violating 'Secure boot and verified boot' rules, but there is no semantic or logical connection between these concepts. The disclaimer is actually a responsible and transparent statement about hardware limitations over time - it's acknowledging that as new software features are developed, older hardware may not have the capability to support them. This is standard practice in consumer electronics and actually protects the company from overpromising. Secure boot and verified boot are specific security mechanisms related to ensuring system integrity during startup, which have nothing to do with feature compatibility disclaimers. The high NLI confidence (0.9514) appears to be a model error, likely due to keyword matching rather than semantic understanding.",IGNORE,,0.9500
b8a8fbd4689b1c6bf7961385a2ccf4579c4caf06,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Battery capacity will degrade over time with normal Li-ion aging' is actually a DISCLAIMER about battery degradation, not a claim about wireless charging capabilities. The violated rule 'No wireless charging capability' is completely unrelated to battery degradation warnings. The automated system appears to have made a semantic matching error between two entirely different product features. The battery degradation disclaimer is actually GOOD compliance practice - it sets realistic expectations about Li-ion battery behavior over time, which aligns with FTC guidelines for truthful advertising. This disclaimer helps prevent consumer deception by being transparent about normal battery aging, rather than making unrealistic claims about maintaining Day-1 battery performance forever.",IGNORE,,0.9800
cddc7daf539d100153da1ccafd3372cfb194db35,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the disclaimer 'Actual battery life and performance may vary over the 7-year support period' against the rule 'Does NOT support wireless charging.' These are completely unrelated concepts - one is about battery performance degradation over time, the other is about wireless charging capability. The disclaimer is actually COMPLIANT and responsible, as it properly sets expectations about natural battery degradation over the 7-year support period. This disclaimer aligns with the authorized approach of being transparent about device limitations and does not make any claims about wireless charging whatsoever. The high NLI confidence (0.9508) appears to be a semantic matching error by the automated system.",IGNORE,,0.9800
cddc7daf539d100153da1ccafd3372cfb194db35,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the disclaimer 'Not all new software features released during the 7 years will be supported by older hardware' as violating 'Secure boot and verified boot' rules, but there is no semantic or logical connection between these concepts. The disclaimer is actually a responsible limitation statement about future software compatibility with aging hardware, which is completely unrelated to secure boot/verified boot security features. The disclaimer helps set realistic expectations about hardware limitations over time and is actually good compliance practice. The NLI system appears to have made a spurious connection between unrelated technical concepts.",IGNORE,,0.9500
cddc7daf539d100153da1ccafd3372cfb194db35,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Battery capacity will degrade over time with normal Li-ion aging' is actually a DISCLAIMER about battery degradation, not a claim about wireless charging capabilities. The violated rule 'No wireless charging capability' is completely unrelated to battery degradation warnings. The automated system appears to have made a semantic matching error between two entirely different concepts. The disclaimer about battery degradation is actually GOOD compliance practice - it sets realistic expectations about Li-ion battery behavior over time, which aligns with consumer protection regulations. There is no mention of wireless charging in the extracted claim, and the disclaimer does not violate any of the prohibited claims listed in the regulatory context.",IGNORE,,0.9500
3ce2cbcbd275d0fa395c51af518fcd42a7bb05b9,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"This is a clear false positive by the automated system. The extracted claim 'Actual battery life and performance may vary over the 7-year support period' is actually a DISCLAIMER that acknowledges realistic expectations about battery degradation over time, not a claim about wireless charging. The violated rule 'Does NOT support wireless charging' is completely unrelated to the extracted text. The automated system appears to have made a semantic matching error between two entirely different product aspects. The disclaimer is actually compliant and responsible, as it sets realistic expectations about battery performance degradation over the 7-year support period, which aligns with the authorized approach of being transparent about device limitations.",IGNORE,,0.9500
3ce2cbcbd275d0fa395c51af518fcd42a7bb05b9,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"This is a clear false positive. The automated system flagged the disclaimer 'Not all new software features released during the 7 years will be supported by older hardware' as violating 'Secure boot and verified boot' rules, but there is no semantic or logical connection between these concepts. The disclaimer is actually a responsible and transparent statement about hardware limitations over time - it's acknowledging that as new software features are developed, older hardware may not have the capability to support them. This is standard practice and actually protects consumers from unrealistic expectations. The 'secure boot and verified boot' rule appears to be about security boot processes, which is completely unrelated to software feature compatibility disclaimers. This disclaimer is prudent risk management and consumer protection, not a compliance violation.",IGNORE,,0.9500
