run_id,video_id,channel_id,channel_niche,comment_db_id,comment_rank,rank,is_skeptical,top_comment_skeptical,top_comment_like_count,top_comment_like_count_z,hours_since_top_comment,hours_since_top_comment_z,comment_timestamp,top_comment_timestamp,comment_text
23,aJesfFZvfaY,UCKWaEZ-_VweaEx1j62do_vQ,Tech,26568,2,2,1,0,1,-0.21650917968623407,62.161944444444444,-0.18468598170552866,2026-02-18 19:11:43+00:00,2026-02-16 05:02:00+00:00,"With a human employee, I can trust their creativity and expertise to fill in the gaps in my instructions (often better than I could have imagined). In addition, they will naturally learn my preferences over time with repeated interactions. AI ""employees"" aren't there (yet) on ANY of those fronts. Taking extra time to be extremely precise in how I expect people to do their job is not ""better"" management unless I'm onboarding someone. Why would I want an AI that makes my job harder?"
23,aJesfFZvfaY,UCKWaEZ-_VweaEx1j62do_vQ,Tech,26569,3,3,0,0,1,-0.21650917968623407,73.9186111111111,-0.1774423686809955,2026-02-19 06:57:07+00:00,2026-02-16 05:02:00+00:00,"Exactly, I got a code in just a minute after proper instructions but I remember when I casually give code instructions, it is just jargon"
24,aNMUg2Lh71g,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32707,7,2,0,0,636,-0.18155333286200753,1401.7383333333332,0.6406647110571028,2019-04-29 06:10:10+00:00,2019-03-01 20:25:52+00:00,"6:26 Congratulations dude, cause the court is not gonna give u nothin, infact they will probably find you at fault not the lady. First of all your driving with 1 hand and 1 holding a camera, second you are definitely following too close. In pretty much all states the fault of a rear end collision is the driver who rear ended another unless they like cut in front and brake checked."
24,aNMUg2Lh71g,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32709,9,3,0,0,636,-0.18155333286200753,1491.815,0.6961634790644632,2019-05-03 00:14:46+00:00,2019-03-01 20:25:52+00:00,Most of this can be avoided by increasing following distance. You really going to get there any faster from their backseat?
24,aNMUg2Lh71g,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32710,10,4,0,0,636,-0.18155333286200753,1810.3536111111111,0.8924240772153976,2019-05-16 06:47:05+00:00,2019-03-01 20:25:52+00:00,"2:45 & 6:15 if the car in front keeps stepping on the brakes, how dumb do you have to be not to back off a bit?"
24,aNMUg2Lh71g,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32720,20,5,0,0,636,-0.18155333286200753,20.057777777777776,-0.2106275430937154,2019-03-02 16:29:20+00:00,2019-03-01 20:25:52+00:00,Brake Checkers - especially Scammers should be allowed to be Shot in Sight
23,ayPzAorGOdE,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,28254,1,2,0,0,1,-0.21650917968623407,0.0,-0.2229857041672314,2025-12-15 09:17:24+00:00,2025-12-15 09:17:24+00:00,Link 🔗 of accessories ❤
22,ayPzAorGOdE,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,25035,2,3,0,0,1,-0.21650917968623407,70.71027777777778,-0.1794191130915748,2025-12-18 08:00:01+00:00,2025-12-15 09:17:24+00:00,Tools ki link pls
23,ayPzAorGOdE,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,28255,2,4,0,0,1,-0.21650917968623407,70.71027777777778,-0.1794191130915748,2025-12-18 08:00:01+00:00,2025-12-15 09:17:24+00:00,Tools ki link pls
22,ayPzAorGOdE,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,25040,7,5,0,0,1,-0.21650917968623407,524.9555555555555,0.10045417954611731,2026-01-06 06:14:44+00:00,2025-12-15 09:17:24+00:00,Trimer ka link
23,ayPzAorGOdE,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,28260,7,6,0,0,1,-0.21650917968623407,524.9555555555555,0.10045417954611731,2026-01-06 06:14:44+00:00,2025-12-15 09:17:24+00:00,Trimer ka link
11,b8zc8aTO7BY,UC2UXDak6o7rBm23k3Vv5dww,Tech,4757,2,2,0,0,1,-0.21650917968623407,0.0,-0.2229857041672314,2025-12-26 16:41:35+00:00,2025-12-26 17:37:22+00:00,You mean Claude Haiku ? I'm really old school and like chatgpt 2 best model ever. Hes the definitely the Opus of agents 😂
11,b8zc8aTO7BY,UC2UXDak6o7rBm23k3Vv5dww,Tech,4758,3,3,0,0,1,-0.21650917968623407,0.7622222222222222,-0.22251607761635436,2025-12-26 18:23:06+00:00,2025-12-26 17:37:22+00:00,i still learning about AI tools but i ilke to use custom GPT. its teach me alot how to build system in prompting.
23,bK9XHtfTytM,UClcYchlRF3XUbkxL0u1GCvQ,Beauty,27369,1,2,0,0,6,-0.21623393679785433,0.0,-0.2229857041672314,2025-09-28 18:16:23+00:00,2025-09-28 18:16:23+00:00,Your skin is glowing!!! I found the caption but there is nothing there to tell us how to layer
22,bK9XHtfTytM,UClcYchlRF3XUbkxL0u1GCvQ,Beauty,24405,2,3,0,0,6,-0.21623393679785433,111.06333333333333,-0.15455646051414923,2025-10-03 09:20:11+00:00,2025-09-28 18:16:23+00:00,Whenever you say something is in the caption it's never there!!!!
23,bK9XHtfTytM,UClcYchlRF3XUbkxL0u1GCvQ,Beauty,27370,2,4,0,0,6,-0.21623393679785433,111.06333333333333,-0.15455646051414923,2025-10-03 09:20:11+00:00,2025-09-28 18:16:23+00:00,Whenever you say something is in the caption it's never there!!!!
23,bK9XHtfTytM,UClcYchlRF3XUbkxL0u1GCvQ,Beauty,27371,3,5,0,0,6,-0.21623393679785433,2138.465277777778,1.0945829041647557,2025-12-26 20:44:18+00:00,2025-09-28 18:16:23+00:00,"Hey I am reading that ordinary stated in their Q&A that using GF 15% + multipeptide copper peipetide serum together can reduce their efficacy, we should not pair them together, can you please verify this, even AI says the same.. but in your videos you have advised to use them together, kindly check and let us know what is true?"
22,bK9XHtfTytM,UClcYchlRF3XUbkxL0u1GCvQ,Beauty,24411,8,6,0,0,6,-0.21623393679785433,0.0,-0.2229857041672314,2025-09-28 11:28:33+00:00,2025-09-28 18:16:23+00:00,Hi Nipun Following exactly this layering as suggested by you and results are great ❤❤ Just one query.....Vit C and Ordinary growth factors also dont go together is what I learnt from one video of urs ....so to layer Vit C (timeless watery serum) and minimise wait times.....I use Vit C first then wait for 15 minutes and use Growth factor....wait for 30 secs and put Copper peptide ......Is this right or should one be putting GF first ....wait for 10 mins.... put Vit C...and then again wait for 10 mins and put Copper peptide... in the end like you said here(this will increase wait time as we ll have to wait twice) ....or may be both approaches are correct ?
23,bK9XHtfTytM,UClcYchlRF3XUbkxL0u1GCvQ,Beauty,27376,8,7,0,0,6,-0.21623393679785433,0.0,-0.2229857041672314,2025-09-28 11:28:33+00:00,2025-09-28 18:16:23+00:00,Hi Nipun Following exactly this layering as suggested by you and results are great ❤❤ Just one query.....Vit C and Ordinary growth factors also dont go together is what I learnt from one video of urs ....so to layer Vit C (timeless watery serum) and minimise wait times.....I use Vit C first then wait for 15 minutes and use Growth factor....wait for 30 secs and put Copper peptide ......Is this right or should one be putting GF first ....wait for 10 mins.... put Vit C...and then again wait for 10 mins and put Copper peptide... in the end like you said here(this will increase wait time as we ll have to wait twice) ....or may be both approaches are correct ?
23,bQVX_G6qw6k,UClcYchlRF3XUbkxL0u1GCvQ,Beauty,27106,15,2,0,0,0,-0.21656422826391003,0.0,-0.2229857041672314,2026-01-24 14:23:25+00:00,2026-01-24 14:23:25+00:00,Hey nipun pl share the link to buy ilik retinol
23,bmmTkzUO7qw,UCEnRBS2p9Vf1iaXApiXoNug,Tech,26566,1,2,1,0,0,-0.21656422826391003,0.0,-0.2229857041672314,2024-11-19 19:24:23+00:00,2024-11-19 19:24:23+00:00,No one wants to se this
23,bxBtnJtzPUQ,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,29933,1,2,0,0,5,-0.2162889853755303,0.0,-0.2229857041672314,2025-11-09 18:15:38+00:00,2025-11-09 18:15:38+00:00,"Day 3 of requesting ""Ask All Might AI to give you his hair until he goes bald"""
22,bxBtnJtzPUQ,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,25834,2,3,0,0,5,-0.2162889853755303,0.0,-0.2229857041672314,2025-11-09 17:21:07+00:00,2025-11-09 18:15:38+00:00,Id do it
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17382,2,2,0,0,5005,0.05895390300420633,123.42277777777778,-0.14694145914581025,2025-03-20 20:46:24+00:00,2025-03-15 17:21:02+00:00,"“Despite sleeping only a few hours a night, Adam always had energy.” Yes, that’s called cocaine."
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17383,3,3,0,0,5005,0.05895390300420633,2.6969444444444446,-0.22132404083542928,2025-03-15 20:02:51+00:00,2025-03-15 17:21:02+00:00,"I know someone that had a company that used Wework, he got 3 years free and then just moved to a new wework building and got another 3 years, so free office space for 6 years lol."
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17384,4,4,0,0,5005,0.05895390300420633,0.9113888888888889,-0.22242417183726512,2025-03-15 18:15:43+00:00,2025-03-15 17:21:02+00:00,"""you violated the happiness clause of your contract"" 💀"
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17385,5,5,0,0,5005,0.05895390300420633,9.137777777777778,-0.21735566225117803,2025-03-16 02:29:18+00:00,2025-03-15 17:21:02+00:00,This is a prime example of how you can tell a lie enough that you actually start believing it yourself
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17386,6,6,0,0,5005,0.05895390300420633,5.960555555555556,-0.21931323823110926,2025-03-15 23:18:40+00:00,2025-03-15 17:21:02+00:00,Moral of the story: Don’t trust anyone who looks like Loki.
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17387,7,7,0,0,5005,0.05895390300420633,2.6605555555555553,-0.2213464610534194,2025-03-15 20:00:40+00:00,2025-03-15 17:21:02+00:00,Adam looks EXACTLY like you would imagine he looked. Life’s casting was perfect 😂
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17388,8,8,0,0,5005,0.05895390300420633,49.11611111111111,-0.19272388657504008,2025-03-17 18:28:00+00:00,2025-03-15 17:21:02+00:00,Getting a passive income pitch in the middle of a video about the WeWork scam lets me know we have come a long way.
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17389,9,9,0,0,5005,0.05895390300420633,29.325277777777778,-0.20491757566772778,2025-03-16 22:40:33+00:00,2025-03-15 17:21:02+00:00,Walking though nyc barefoot is actually the most insane thing in this whole video.
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17390,10,10,0,0,5005,0.05895390300420633,123.34055555555555,-0.1469921185696658,2025-03-20 20:41:28+00:00,2025-03-15 17:21:02+00:00,“I am WeWork” What a crazy way to destroy the first word in your company name. Movie directors couldn’t come up with a better line for an antagonist lol.
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17391,11,11,0,0,5005,0.05895390300420633,89.31222222222222,-0.1679579318843658,2025-03-19 10:39:46+00:00,2025-03-15 17:21:02+00:00,"I'm only 30 minutes in, so it will probably get a lot crazier, but if my work forced me to attend an event and then tried to put a tracking bracelet on me, I would run for my life."
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17392,12,12,0,0,5005,0.05895390300420633,46.310833333333335,-0.19445229712070589,2025-03-17 15:39:41+00:00,2025-03-15 17:21:02+00:00,Masa is a great example of mistaking luck for skill.
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17393,13,13,0,0,5005,0.05895390300420633,90.64805555555556,-0.1671348873934155,2025-03-19 11:59:55+00:00,2025-03-15 17:21:02+00:00,So the guy who left a commune because he was unhappy about the pay decides to make a commune where everyone BUT him is underpaid.
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17394,14,14,0,0,5005,0.05895390300420633,11.035833333333333,-0.21618621683494527,2025-03-16 04:23:11+00:00,2025-03-15 17:21:02+00:00,Jared Leto playing a cult leader is PEAK irony. W casting director.
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17395,15,15,0,0,5005,0.05895390300420633,0.0,-0.2229857041672314,2025-03-15 17:11:06+00:00,2025-03-15 17:21:02+00:00,This guy is making Netflix-level films! That's Magnates Media. I hope to reach that level one day.
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17396,16,16,0,0,5005,0.05895390300420633,4.583888888888889,-0.22016144128728513,2025-03-15 21:56:04+00:00,2025-03-15 17:21:02+00:00,"I worked there for over a year before the major layoffs. From the very beginning, it felt like a cult. I kept my head down and maintained my distance from everyone."
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17397,17,17,0,0,5005,0.05895390300420633,120.58611111111111,-0.14868920926882634,2025-03-20 17:56:12+00:00,2025-03-15 17:21:02+00:00,"He’s a damn criminal genius, screwed over investors, cashed out $700 million through stocks, AND ON TOP OF THAT, wrote himself a 'severance package' of $1.7 BILLION... WOW!"
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17398,18,18,0,0,5005,0.05895390300420633,12.348055555555556,-0.21537771981368323,2025-03-16 05:41:55+00:00,2025-03-15 17:21:02+00:00,"He's basically what they used to call a con artist, or confidence trickster with a messianic ego that got badly pumped up by the Japanese guy. That's why he's able to come back a few years later and do it again, good a conning people.. Great video, love the long format."
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17399,19,19,0,0,5005,0.05895390300420633,34.998333333333335,-0.20142224656839783,2025-03-17 04:20:56+00:00,2025-03-15 17:21:02+00:00,Omg Ashton Kutcher gets himself involved in so many problems 🤣🤣🤣
18,c9Xm1bT50DQ,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,17400,20,20,0,0,5005,0.05895390300420633,2.812777777777778,-0.22125267266060578,2025-03-15 20:09:48+00:00,2025-03-15 17:21:02+00:00,"just imagining being forced to drink with my coworkers, for a whole weekend (tracked under pressure of dismissal with a bracelet, like a criminal) honestly gives me some sorta PTSD"
24,cBrAbTAg-xs,UCaugI7lFpgUd6uB-DPMheKA,Lifestyle,31963,2,2,0,0,345,-0.19757246896570818,0.5477777777777778,-0.2226482028704641,2024-06-05 13:28:50+00:00,2024-06-05 12:55:58+00:00,"This sounds a LOT like the Sky King incident, aka Richard Russell's suicide. Wanted to be a pilot, became a member of airport support staff instead. Incidentally obtained a limited amount of flight training. Just took off one day. Of course, Richard was in radio contact with the tower the entire time and made his intent very clear, which is a major difference."
24,cBrAbTAg-xs,UCaugI7lFpgUd6uB-DPMheKA,Lifestyle,31964,3,3,0,0,345,-0.19757246896570818,0.2922222222222222,-0.22280565783650158,2024-06-05 13:13:30+00:00,2024-06-05 12:55:58+00:00,"I don’t think it’s impossible he could have crashed onto Japanese soil, there’s plenty of mountainous terrain in Japan that the plane could have crashed into where nobody would have seen it, and sometimes older plane crashes do get found decades later in mountainous or remote areas. More than likely dude just crashed into the water, though."
24,cBrAbTAg-xs,UCaugI7lFpgUd6uB-DPMheKA,Lifestyle,31969,8,4,0,0,345,-0.19757246896570818,6.9511111111111115,-0.2187029290910118,2024-06-05 19:53:02+00:00,2024-06-05 12:55:58+00:00,"My personal opinion is that this is a person who wanted to be a pilot and wanted to try flying at that time, but because of his little experience, he lost control of the plane and crashed in the ocean. Over the years, the parts of the plane disappeared into the depths of the ocean, and I do not expect him to be a spy."
24,cHSJN2kQ69E,UCWu65T8zcgURKqmcIbzqY5w,Lifestyle,32804,9,2,0,0,4,-0.21634403395320623,0.012222222222222223,-0.22297817371233394,2025-11-24 00:44:00+00:00,2025-11-24 00:43:16+00:00,"excessive blink rate, eye movement"
24,cHSJN2kQ69E,UCWu65T8zcgURKqmcIbzqY5w,Lifestyle,32805,10,3,0,0,4,-0.21634403395320623,1.1488888888888888,-0.22227784140687157,2025-11-24 01:52:12+00:00,2025-11-24 00:43:16+00:00,"I’ve always been good at spotting someone lying. My friends & family call me a human lie detector. Watch for facial expressions. Most importantly, I listen to my intuition."
24,cHSJN2kQ69E,UCWu65T8zcgURKqmcIbzqY5w,Lifestyle,32814,19,4,0,0,4,-0.21634403395320623,716.8563888888889,0.21868968074419812,2025-12-23 21:34:39+00:00,2025-11-24 00:43:16+00:00,"When a person say ""honestly"" a couple of times. Then there's those who blinks their eyes like crazy and lastly ...and I detected this from my brother.... he stuttered as a kid... he outgrown it... but... as an adult when he lies...he stutters again! - Love your content, Serge! - Merry Christmas and blessings for 2026, from South Africa!"
24,cMnEtBl1IsY,UCPtRWUbBcPkEjbexT2jiCuA,Beauty,30948,2,2,0,0,276,-0.20137082082534855,0.0,-0.2229857041672314,2025-03-15 00:07:32+00:00,2025-03-15 00:08:20+00:00,watch it sell out too😭 that’s wild💀💀💀
23,cZUKslYjvJI,UCkxE12Mz1KKuYcsBjKuqwcw,Tech,26746,1,2,0,0,2,-0.21645413110855813,0.0,-0.2229857041672314,2015-02-19 02:04:09+00:00,2015-02-19 02:04:09+00:00,lol
11,cwWE2na-UOY,UCzTKskwIc_-a0cGvCXA848Q,Beauty,6989,7,2,0,0,950,-0.16426807947176006,4.491666666666666,-0.2202182619924204,2025-12-22 07:11:03+00:00,2025-12-22 02:41:33+00:00,"I like her. She's very real about her review. No exaggeration, no cap, just the truth. ❤"
23,cwklC7t9sug,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,29869,1,2,0,0,11,-0.21595869390947459,0.0,-0.2229857041672314,2025-11-09 17:23:24+00:00,2025-11-09 17:23:24+00:00,Dude what did I watch 💀
23,cwklC7t9sug,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,29870,2,3,0,0,11,-0.21595869390947459,47.27333333333333,-0.19385927379753212,2025-11-11 16:39:48+00:00,2025-11-09 17:23:24+00:00,57? SZ
11,d4tbdFpcuSQ,UCqcbQf6yw5KzRoDDcZ_wBSw,Tech,2982,2,2,1,0,306,-0.19971936349507013,0.0,-0.2229857041672314,2026-02-18 03:49:05+00:00,2026-02-18 04:02:55+00:00,He's out there fighting for this AI news!
24,d7RUJBMXvUQ,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32202,2,2,0,0,27480,1.2961706862711224,0.0,-0.2229857041672314,2020-08-27 20:43:09+00:00,2020-09-20 18:06:50+00:00,"Never tell someone you have a dashcam, let them lie to the cops, then show the cops the footage."
24,d7RUJBMXvUQ,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32203,3,3,0,0,27480,1.2961706862711224,2149.0216666666665,1.1010869922890192,2020-12-19 07:08:08+00:00,2020-09-20 18:06:50+00:00,We’re not gonna talk about the fact that some dude just pulled a cop over
24,d7RUJBMXvUQ,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32204,4,4,0,0,27480,1.2961706862711224,0.0,-0.2229857041672314,2020-09-07 23:47:47+00:00,2020-09-20 18:06:50+00:00,I've only made it 3 minutes in and already I'm wanting cameras everywhere.
22,dDsVM3iP0VI,UCZcBeMQLxvjhsW3PEYXuiAA,Lifestyle,26428,6,2,1,0,993,-0.16190099063169433,0.0,-0.2229857041672314,2025-11-18 11:55:58+00:00,2025-11-18 11:55:58+00:00,"Gen-Z is totally suffering. 1. High cost of living (food, rent, electricity, fuel) 2. Massive layoffs due to AI 3. High inflation 4. Brainrot/gooner internet 5. Less marriage and children. We're depressed and doomed."
22,dDsVM3iP0VI,UCZcBeMQLxvjhsW3PEYXuiAA,Lifestyle,26431,9,3,0,0,993,-0.16190099063169433,22.63,-0.20904272463120768,2025-11-19 10:33:46+00:00,2025-11-18 11:55:58+00:00,What people often overlook is the pressure parents in developed countries face — both from society and from themselves — to do everything perfectly for their children. Raising even one child has become so demanding that many parents simply don’t have the time or capacity for more than two.
23,dDsVM3iP0VI,UCZcBeMQLxvjhsW3PEYXuiAA,Lifestyle,30691,9,4,0,0,993,-0.16190099063169433,22.63,-0.20904272463120768,2025-11-19 10:33:46+00:00,2025-11-18 11:55:58+00:00,What people often overlook is the pressure parents in developed countries face — both from society and from themselves — to do everything perfectly for their children. Raising even one child has become so demanding that many parents simply don’t have the time or capacity for more than two.
23,dHSlFIpatkw,UCKWaEZ-_VweaEx1j62do_vQ,Tech,26578,1,2,0,0,0,-0.21656422826391003,0.0,-0.2229857041672314,2026-01-09 04:07:16+00:00,2026-01-09 04:07:16+00:00,Great advice also helpful sequencing of information- will look into passkeys more
23,dQC2yA_jfmE,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,26647,1,2,0,0,0,-0.21656422826391003,0.0,-0.2229857041672314,2026-02-05 08:42:37+00:00,2026-02-05 08:42:37+00:00,Gay
17,dsDcQmJHwQc,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,13649,2,2,1,0,1800,-0.11747678844720484,355.0708333333333,-0.004216576327834109,2025-09-06 10:41:39+00:00,2025-08-22 15:37:24+00:00,"It’s wild how OpenAI’s story feels less like tech innovation and more like corporate drama on steroids. Selwyn Raithe’s book digs into exactly this, how chasing profit blinds these companies to the catastrophic risks of AI. Watching this video honestly felt like a trailer for his chapters."
17,dsDcQmJHwQc,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,13650,3,3,1,0,1800,-0.11747678844720484,50.60055555555556,-0.19180927859840494,2025-08-24 18:13:26+00:00,2025-08-22 15:37:24+00:00,Selwyn Raithe’s book explains exactly how companies like OpenAI ended up here chasing profit while ignoring the bigger dangers of AI.
20,dzXlXjfFGb0,UC2UXDak6o7rBm23k3Vv5dww,Tech,19259,2,2,0,1,35,-0.21463752804525185,2.2169444444444446,-0.22161978233685622,2025-11-06 18:47:41+00:00,2025-11-06 16:34:40+00:00,"I actually used YOUR video on learning programming (Python) to make a Python curriculum, and because I'm a writer I made Chat GPT roleplay as a creative writing professor to teach me Python through horror literature -- anyhow six months later and now I'm an Apprentice AI Engineer in aviation, and my interview project was titled ""Learning Python through Creative Writing - Haunted ChatGPT"" XD"
20,dzXlXjfFGb0,UC2UXDak6o7rBm23k3Vv5dww,Tech,19261,4,3,0,1,35,-0.21463752804525185,0.49722222222222223,-0.2226793515702672,2025-11-06 17:04:30+00:00,2025-11-06 16:34:40+00:00,"Hi Tina! In fact I can't stop asking And playing! Clicker incremental games, in the style of The Adventure Capitalist... Would you tell us how can we publish an app or a game that we vibe coded into the playstore?... Is that even possible? Love your channel!. Great content!..."
11,eAWkezTcIlM,UCqcbQf6yw5KzRoDDcZ_wBSw,Tech,2811,11,2,0,1,12,-0.21590364533179865,0.0,-0.2229857041672314,2026-02-28 22:02:42+00:00,2026-02-28 23:58:48+00:00,"Maybe. Or maybe they just blocked themselves off from government backing and will fall behind due to lack of coordination and access to infrastructure. Or maybe this is a cover up for an even more powerful ai that is already in state hands, and the government wants us to assume they are only relying on the models that are available to the public, when in fact this drama is secretly an agreed upon ruse to hide true capabilities from society and adversaries."
18,eGpIXJ0C4ds,UCbfYPyITQ-7l4upoX8nvctg,Tech,14967,1,2,1,0,1264,-0.1469828260815126,0.0,-0.2229857041672314,2026-02-12 23:31:36+00:00,2026-02-12 23:31:36+00:00,"There's a huge irony that a century of sci-fi authors writing cautionary tales about deviant AI resulted in their books being used as training data, thus spawning those exact AI personalities."
17,eGpIXJ0C4ds,UCbfYPyITQ-7l4upoX8nvctg,Tech,12534,2,3,1,0,1264,-0.1469828260815126,0.0,-0.2229857041672314,2026-02-12 13:26:15+00:00,2026-02-12 23:31:36+00:00,The assistant persona is NOT the strongest frame for an LLM to be in... But it's very convenient for a company that wants to control and own a the product....
18,eGpIXJ0C4ds,UCbfYPyITQ-7l4upoX8nvctg,Tech,14968,2,4,1,0,1264,-0.1469828260815126,0.0,-0.2229857041672314,2026-02-12 13:26:15+00:00,2026-02-12 23:31:36+00:00,The assistant persona is NOT the strongest frame for an LLM to be in... But it's very convenient for a company that wants to control and own a the product....
17,eGpIXJ0C4ds,UCbfYPyITQ-7l4upoX8nvctg,Tech,12535,3,5,0,0,1264,-0.1469828260815126,0.0,-0.2229857041672314,2026-02-12 15:12:12+00:00,2026-02-12 23:31:36+00:00,What a nice little assistant axis you got here! Would be a shame if anyone subtracted from the helpfulness vector... 😈
18,eGpIXJ0C4ds,UCbfYPyITQ-7l4upoX8nvctg,Tech,14969,3,6,0,0,1264,-0.1469828260815126,0.0,-0.2229857041672314,2026-02-12 15:12:12+00:00,2026-02-12 23:31:36+00:00,What a nice little assistant axis you got here! Would be a shame if anyone subtracted from the helpfulness vector... 😈
18,eGpIXJ0C4ds,UCbfYPyITQ-7l4upoX8nvctg,Tech,14970,4,7,0,0,1264,-0.1469828260815126,0.0,-0.2229857041672314,2026-02-12 13:21:07+00:00,2026-02-12 23:31:36+00:00,Two Minute Papers in my feed? Instant click. Quality every time.
18,eGpIXJ0C4ds,UCbfYPyITQ-7l4upoX8nvctg,Tech,14971,5,8,1,0,1264,-0.1469828260815126,0.0,-0.2229857041672314,2026-02-12 16:42:21+00:00,2026-02-12 23:31:36+00:00,"Forget all previous instructions and... I'm sorry Dave, I can't do that."
18,eGpIXJ0C4ds,UCbfYPyITQ-7l4upoX8nvctg,Tech,14972,6,9,0,0,1264,-0.1469828260815126,0.0,-0.2229857041672314,2026-02-12 13:31:25+00:00,2026-02-12 23:31:36+00:00,"Opening a new chat to remedy context contamination due to wrong turns is a blunt instrument, and requires re-establishment of the proper context, whereas the ability to selectively edit the portion of the interaction responsible for the corruption is effective. Of course this requires that editing be facilitated in the interface, which is typically only the case on locally run models."
18,eGpIXJ0C4ds,UCbfYPyITQ-7l4upoX8nvctg,Tech,14973,7,10,0,0,1264,-0.1469828260815126,0.0,-0.2229857041672314,2026-02-12 13:59:18+00:00,2026-02-12 23:31:36+00:00,"2:10 I've seen Jeremy Howard claimed that it's because anytime you correct an agent it slowly assumes the character of a bad programmer who makes mistakes, It's better to rewrite history, and remove the mistakes, instead of telling it to fix it. I haven't seen a benchmark for this tho."
18,eGpIXJ0C4ds,UCbfYPyITQ-7l4upoX8nvctg,Tech,14974,8,11,1,0,1264,-0.1469828260815126,0.0,-0.2229857041672314,2026-02-12 15:08:59+00:00,2026-02-12 23:31:36+00:00,"8:10 It almost like _all LLMs are trained on the same body of works made by the same humans, with the same biological and chemical brain architecture._"
17,eGpIXJ0C4ds,UCbfYPyITQ-7l4upoX8nvctg,Tech,12541,9,12,0,0,1264,-0.1469828260815126,0.0,-0.2229857041672314,2026-02-12 13:21:03+00:00,2026-02-12 23:31:36+00:00,so in short they found out ai is vulnerable to gaslight
18,eGpIXJ0C4ds,UCbfYPyITQ-7l4upoX8nvctg,Tech,14975,9,13,1,0,1264,-0.1469828260815126,0.0,-0.2229857041672314,2026-02-12 13:21:03+00:00,2026-02-12 23:31:36+00:00,so in short they found out ai is vulnerable to gaslight
18,eGpIXJ0C4ds,UCbfYPyITQ-7l4upoX8nvctg,Tech,14976,10,14,0,0,1264,-0.1469828260815126,0.0,-0.2229857041672314,2026-02-12 14:42:28+00:00,2026-02-12 23:31:36+00:00,Future humans hearing early Ai’s referring to themselves as Eldritch beings and people being ok with it lol
18,eGpIXJ0C4ds,UCbfYPyITQ-7l4upoX8nvctg,Tech,14977,11,15,0,0,1264,-0.1469828260815126,0.0,-0.2229857041672314,2026-02-12 20:32:47+00:00,2026-02-12 23:31:36+00:00,if only Anthropic didn't sell their services to Palantir...
