comment_db_id,run_id,channel_id,channel_niche,video_id,comment_rank,like_count,reply_count,comment_timestamp,cleaned_text,is_spam,is_template,is_duplicate,label_skepticism,label_proof_demand,label_normalization,analysis_skepticism,rank
4835,11,UCwAnu01qlnVg1Ai2AbtTMaA,Tech,aH9ctWaxGgQ,1,82,6,2026-02-03 13:21:32+00:00,"Would love a Notion AI video, thanks!",0,0,0,0,0,0,0,1
4847,11,UCwAnu01qlnVg1Ai2AbtTMaA,Tech,aH9ctWaxGgQ,13,2,0,2026-02-03 16:15:06+00:00,"Warning about Wispr Flow, I tried it in Windows and it gave my whole desktop huge lag spikes. Turns out it captures screenshots of your whole desktop and sends it to a server. It send a lot more data to a server then just your voice. Many people online state that it collects to much data then needed. I'm working with Aquavoice now. It's still not 100% GDPR but a lot better when you value data compliance. Also half the price. And there are more safer and cheaper options, specially when you are a Mac user. Also I don't agree with your statement that de dictation button in the major AI tools will make there tools obsolete in the near future. These tools are not only for talking to AI but can be used to type into every app, even within remote desktops like AVD or Citrix. I'm even typing this message without my keyboard.",0,0,0,1,0,0,1,2
4848,11,UCwAnu01qlnVg1Ai2AbtTMaA,Tech,aH9ctWaxGgQ,14,2,1,2026-02-03 17:33:23+00:00,"Hi, Jeff. I'm actually using more and more Gemini to access and juice up some insights from my Google Workspace contents. And I find it very useful because it can drag information, distill information from all the material I have in Google ecosystem, as well as build up some NotebookLM's —specifically for my work areas as well as personal areas. I've put together a well-suited AI workflow for my specific needs that are not really the same as yours or any other power professional. But it's fine for me. And I have to thank you for all the awesome and insightful videos of yours. I will never stop thanking you...",0,0,0,0,0,1,0,3
26567,23,UCKWaEZ-_VweaEx1j62do_vQ,Tech,aJesfFZvfaY,1,1,0,2026-02-16 05:02:00+00:00,ok,0,0,0,0,0,0,0,1
26568,23,UCKWaEZ-_VweaEx1j62do_vQ,Tech,aJesfFZvfaY,2,0,0,2026-02-18 19:11:43+00:00,"With a human employee, I can trust their creativity and expertise to fill in the gaps in my instructions (often better than I could have imagined). In addition, they will naturally learn my preferences over time with repeated interactions. AI ""employees"" aren't there (yet) on ANY of those fronts. Taking extra time to be extremely precise in how I expect people to do their job is not ""better"" management unless I'm onboarding someone. Why would I want an AI that makes my job harder?",0,0,0,1,0,0,1,2
26569,23,UCKWaEZ-_VweaEx1j62do_vQ,Tech,aJesfFZvfaY,3,0,0,2026-02-19 06:57:07+00:00,"Exactly, I got a code in just a minute after proper instructions but I remember when I casually give code instructions, it is just jargon",0,0,0,0,0,1,0,3
32702,24,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,aNMUg2Lh71g,2,636,87,2019-03-01 20:25:52+00:00,"#12 6:01 ""...I was about to pass..."" Dude, it is a double yellow, no passing allowed. Uncool. ""...driver suddenly starts to brake..."" A motorcycle rider just illegally passed and pulled in front of him, and then a few seconds later we see a bicyclist is also using the road in front of him. the driver either braked so as not to run over the bicyclist, or the driver braked as the motorcyclist who illegally passed him had braked as not to run over the bicyclist. You weren't looking or thinking ahead, uncool.",0,0,0,0,0,0,0,1
32707,24,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,aNMUg2Lh71g,7,141,17,2019-04-29 06:10:10+00:00,"6:26 Congratulations dude, cause the court is not gonna give u nothin, infact they will probably find you at fault not the lady. First of all your driving with 1 hand and 1 holding a camera, second you are definitely following too close. In pretty much all states the fault of a rear end collision is the driver who rear ended another unless they like cut in front and brake checked.",0,0,0,0,0,0,0,2
32709,24,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,aNMUg2Lh71g,9,109,11,2019-05-03 00:14:46+00:00,Most of this can be avoided by increasing following distance. You really going to get there any faster from their backseat?,0,0,0,0,0,0,0,3
32710,24,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,aNMUg2Lh71g,10,80,7,2019-05-16 06:47:05+00:00,"2:45 & 6:15 if the car in front keeps stepping on the brakes, how dumb do you have to be not to back off a bit?",0,0,0,0,0,0,0,4
32720,24,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,aNMUg2Lh71g,20,34,4,2019-03-02 16:29:20+00:00,Brake Checkers - especially Scammers should be allowed to be Shot in Sight,0,0,0,0,0,0,0,5
9947,11,UC2GUcyD6KYjmU_ofQtPTSSA,Beauty,aRwzyBRYZCU,1,1563,25,2026-02-19 00:38:43+00:00,I do not understand what getting shitfaced for a week on a beach has to do with makeup and skincare.,0,0,0,0,0,0,0,1
19290,20,UC2UXDak6o7rBm23k3Vv5dww,Tech,aVx5bfR6xmw,1,11,4,2025-10-10 21:37:42+00:00,Been using notebookLM since your video about it! Can’t believe I’ve been sleeping on such a wonderful tool 😭 thank you 🙏,0,0,0,0,0,1,0,1
31027,24,UCPtRWUbBcPkEjbexT2jiCuA,Beauty,acyXS3ydqbE,1,207,17,2025-03-06 06:07:38+00:00,I’m one of the older gen z ppl and this kind of stuff makes me wish I was born a year earlier so I wasn’t part of this gen.,0,0,0,0,0,0,0,1
31711,24,UCPn7F1Bv9TCor3DYru8Marw,Beauty,aoU_JlK1VcA,1,1,0,2025-10-25 11:56:58+00:00,Poor kid having a hard time reading,0,0,0,0,0,0,0,1
25034,22,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,ayPzAorGOdE,1,1,1,2025-12-15 09:17:24+00:00,Link 🔗 of accessories ❤,0,0,0,0,0,0,0,1
28254,23,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,ayPzAorGOdE,1,1,1,2025-12-15 09:17:24+00:00,Link 🔗 of accessories ❤,0,0,0,0,0,0,0,2
25035,22,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,ayPzAorGOdE,2,1,0,2025-12-18 08:00:01+00:00,Tools ki link pls,0,0,0,0,0,0,0,3
28255,23,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,ayPzAorGOdE,2,1,0,2025-12-18 08:00:01+00:00,Tools ki link pls,0,0,0,0,0,0,0,4
25040,22,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,ayPzAorGOdE,7,0,0,2026-01-06 06:14:44+00:00,Trimer ka link,0,0,0,0,0,0,0,5
28260,23,UCmjoNYXuFHaSOBiX1w2cohA,Beauty,ayPzAorGOdE,7,0,0,2026-01-06 06:14:44+00:00,Trimer ka link,0,0,0,0,0,0,0,6
26769,23,UCpKCrXm3mDHRlS1eTL2UmxA,Tech,azoBl5D_QMM,1,0,0,2025-06-25 01:30:09+00:00,Congratulations sir ❤,0,0,0,0,0,0,0,1
4756,11,UC2UXDak6o7rBm23k3Vv5dww,Tech,b8zc8aTO7BY,1,1,0,2025-12-26 17:37:22+00:00,as a Gamer and developer the biggest misconception I have seen is people think that the only application of AI in game dev is generative AI,0,0,0,0,0,1,0,1
4757,11,UC2UXDak6o7rBm23k3Vv5dww,Tech,b8zc8aTO7BY,2,0,0,2025-12-26 16:41:35+00:00,You mean Claude Haiku ? I'm really old school and like chatgpt 2 best model ever. Hes the definitely the Opus of agents 😂,0,0,0,0,0,0,0,2
4758,11,UC2UXDak6o7rBm23k3Vv5dww,Tech,b8zc8aTO7BY,3,0,0,2025-12-26 18:23:06+00:00,i still learning about AI tools but i ilke to use custom GPT. its teach me alot how to build system in prompting.,0,0,0,0,0,1,0,3
24404,22,UClcYchlRF3XUbkxL0u1GCvQ,Beauty,bK9XHtfTytM,1,6,1,2025-09-28 18:16:23+00:00,Your skin is glowing!!! I found the caption but there is nothing there to tell us how to layer,0,0,0,0,0,0,0,1
27369,23,UClcYchlRF3XUbkxL0u1GCvQ,Beauty,bK9XHtfTytM,1,6,1,2025-09-28 18:16:23+00:00,Your skin is glowing!!! I found the caption but there is nothing there to tell us how to layer,0,0,0,0,0,0,0,2
24405,22,UClcYchlRF3XUbkxL0u1GCvQ,Beauty,bK9XHtfTytM,2,6,0,2025-10-03 09:20:11+00:00,Whenever you say something is in the caption it's never there!!!!,0,0,0,0,0,0,0,3
27370,23,UClcYchlRF3XUbkxL0u1GCvQ,Beauty,bK9XHtfTytM,2,6,0,2025-10-03 09:20:11+00:00,Whenever you say something is in the caption it's never there!!!!,0,0,0,0,0,0,0,4
27371,23,UClcYchlRF3XUbkxL0u1GCvQ,Beauty,bK9XHtfTytM,3,6,0,2025-12-26 20:44:18+00:00,"Hey I am reading that ordinary stated in their Q&A that using GF 15% + multipeptide copper peipetide serum together can reduce their efficacy, we should not pair them together, can you please verify this, even AI says the same.. but in your videos you have advised to use them together, kindly check and let us know what is true?",0,0,0,0,1,0,0,5
24411,22,UClcYchlRF3XUbkxL0u1GCvQ,Beauty,bK9XHtfTytM,8,1,3,2025-09-28 11:28:33+00:00,Hi Nipun Following exactly this layering as suggested by you and results are great ❤❤ Just one query.....Vit C and Ordinary growth factors also dont go together is what I learnt from one video of urs ....so to layer Vit C (timeless watery serum) and minimise wait times.....I use Vit C first then wait for 15 minutes and use Growth factor....wait for 30 secs and put Copper peptide ......Is this right or should one be putting GF first ....wait for 10 mins.... put Vit C...and then again wait for 10 mins and put Copper peptide... in the end like you said here(this will increase wait time as we ll have to wait twice) ....or may be both approaches are correct ?,0,0,0,0,0,0,0,6
27376,23,UClcYchlRF3XUbkxL0u1GCvQ,Beauty,bK9XHtfTytM,8,1,3,2025-09-28 11:28:33+00:00,Hi Nipun Following exactly this layering as suggested by you and results are great ❤❤ Just one query.....Vit C and Ordinary growth factors also dont go together is what I learnt from one video of urs ....so to layer Vit C (timeless watery serum) and minimise wait times.....I use Vit C first then wait for 15 minutes and use Growth factor....wait for 30 secs and put Copper peptide ......Is this right or should one be putting GF first ....wait for 10 mins.... put Vit C...and then again wait for 10 mins and put Copper peptide... in the end like you said here(this will increase wait time as we ll have to wait twice) ....or may be both approaches are correct ?,0,0,0,0,0,0,0,7
24141,22,UClcYchlRF3XUbkxL0u1GCvQ,Beauty,bQVX_G6qw6k,15,0,0,2026-01-24 14:23:25+00:00,Hey nipun pl share the link to buy ilik retinol,0,0,0,0,0,0,0,1
27106,23,UClcYchlRF3XUbkxL0u1GCvQ,Beauty,bQVX_G6qw6k,15,0,0,2026-01-24 14:23:25+00:00,Hey nipun pl share the link to buy ilik retinol,0,0,0,0,0,0,0,2
8254,11,UCWkYXtnAuu7VTLPwUcRSB6A,Beauty,bYwDiLgIA3A,2,3715,24,2022-06-11 20:03:00+00:00,Give us a blog with Stassie! We wanna see behind the scenes of ur friendship and protects you do together,0,0,0,0,0,0,0,1
23600,22,UCEnRBS2p9Vf1iaXApiXoNug,Tech,bmmTkzUO7qw,1,0,2,2024-11-19 19:24:23+00:00,No one wants to se this,0,0,0,0,0,0,0,1
26566,23,UCEnRBS2p9Vf1iaXApiXoNug,Tech,bmmTkzUO7qw,1,0,2,2024-11-19 19:24:23+00:00,No one wants to se this,0,0,0,1,0,0,1,2
31741,24,UC-pjvtGaPEEFENcjCquQ-oQ,Beauty,brcWMoXXKv0,1,0,1,2026-02-05 19:16:47+00:00,Wow you are so perfect thank you to give a perfect advice love you from Jordan 💋💯🤍,0,0,0,0,0,0,0,1
23774,22,UCHLGD4A8GjwGlbxtgo8cvWw,Tech,bwzrpsBT9Cw,1,0,0,2025-10-03 23:48:32+00:00,"🔥 Google AI Studio is seriously mind-blowing! From image editing with AI to the Gemini speech generator, this tool feels like the future. 🚀 👉 Do you think Google AI Studio can replace other AI tools in 2025? Let’s hear your thoughts below!",0,0,0,0,0,0,0,1
25833,22,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,bxBtnJtzPUQ,1,5,1,2025-11-09 18:15:38+00:00,"Day 3 of requesting ""Ask All Might AI to give you his hair until he goes bald""",0,0,0,0,0,0,0,1
29933,23,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,bxBtnJtzPUQ,1,5,1,2025-11-09 18:15:38+00:00,"Day 3 of requesting ""Ask All Might AI to give you his hair until he goes bald""",0,0,0,0,0,0,0,2
25834,22,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,bxBtnJtzPUQ,2,4,0,2025-11-09 17:21:07+00:00,Id do it,0,0,0,0,0,1,0,3
5649,11,UCSxPE9PHHxQUEt6ajGmQyMA,Tech,bzWI3Dil9Ig,2,160,14,2026-02-17 00:06:47+00:00,"Would be interesting to see concrete examples of the tasks these agents are actually performing. I'm skeptical of this AI agent thing and found the ""use cases"" chapter pretty vague. What kind of code is Bernard pushing? What kind of trends will an AI agent surface that you wouldn't be aware of just by scrolling hacker news? How is a chatbot going to function as an autonomous ""project manager"" in any capacity?",0,0,0,1,0,0,1,1
4458,11,UC2ojq-nuP8ceeHqiroeKhBA,Tech,c2C_SbZk6iI,14,1,1,2026-02-04 22:14:55+00:00,"I think the most important skill right now is knowing how to sell your skills and pitch your personal brand to strangers, and turn that into future connections.It’s not really about coding skills or how many fancy AI tools you use. It’s about communication and selling yourself. This is my weakest point. Even after seven years as an engineer, I still don’t get the results I want when it comes to selling myself.",0,0,0,0,0,0,0,1
17381,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,1,5005,86,2025-03-15 17:21:02+00:00,Offering spa water and craft beer on tap AT WORK but not getting paid for overtime is the biggest red flag,0,0,0,0,0,0,0,1
17382,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,2,3235,48,2025-03-20 20:46:24+00:00,"“Despite sleeping only a few hours a night, Adam always had energy.” Yes, that’s called cocaine.",0,0,0,0,0,0,0,2
17383,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,3,3191,27,2025-03-15 20:02:51+00:00,"I know someone that had a company that used Wework, he got 3 years free and then just moved to a new wework building and got another 3 years, so free office space for 6 years lol.",0,0,0,0,0,0,0,3
17384,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,4,2587,16,2025-03-15 18:15:43+00:00,"""you violated the happiness clause of your contract"" 💀",0,0,0,0,0,0,0,4
17385,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,5,2121,22,2025-03-16 02:29:18+00:00,This is a prime example of how you can tell a lie enough that you actually start believing it yourself,0,0,0,0,0,0,0,5
17386,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,6,2100,49,2025-03-15 23:18:40+00:00,Moral of the story: Don’t trust anyone who looks like Loki.,0,0,0,0,0,0,0,6
17387,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,7,1145,15,2025-03-15 20:00:40+00:00,Adam looks EXACTLY like you would imagine he looked. Life’s casting was perfect 😂,0,0,0,0,0,0,0,7
17388,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,8,1045,18,2025-03-17 18:28:00+00:00,Getting a passive income pitch in the middle of a video about the WeWork scam lets me know we have come a long way.,0,0,0,0,0,0,0,8
17389,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,9,997,5,2025-03-16 22:40:33+00:00,Walking though nyc barefoot is actually the most insane thing in this whole video.,0,0,0,0,0,0,0,9
17390,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,10,910,3,2025-03-20 20:41:28+00:00,“I am WeWork” What a crazy way to destroy the first word in your company name. Movie directors couldn’t come up with a better line for an antagonist lol.,0,0,0,0,0,0,0,10
17391,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,11,865,6,2025-03-19 10:39:46+00:00,"I'm only 30 minutes in, so it will probably get a lot crazier, but if my work forced me to attend an event and then tried to put a tracking bracelet on me, I would run for my life.",0,0,0,0,0,0,0,11
17392,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,12,786,11,2025-03-17 15:39:41+00:00,Masa is a great example of mistaking luck for skill.,0,0,0,0,0,0,0,12
17393,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,13,760,12,2025-03-19 11:59:55+00:00,So the guy who left a commune because he was unhappy about the pay decides to make a commune where everyone BUT him is underpaid.,0,0,0,0,0,0,0,13
17394,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,14,747,9,2025-03-16 04:23:11+00:00,Jared Leto playing a cult leader is PEAK irony. W casting director.,0,0,0,0,0,0,0,14
17395,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,15,712,16,2025-03-15 17:11:06+00:00,This guy is making Netflix-level films! That's Magnates Media. I hope to reach that level one day.,0,0,0,0,0,0,0,15
17396,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,16,658,13,2025-03-15 21:56:04+00:00,"I worked there for over a year before the major layoffs. From the very beginning, it felt like a cult. I kept my head down and maintained my distance from everyone.",0,0,0,0,0,0,0,16
17397,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,17,463,14,2025-03-20 17:56:12+00:00,"He’s a damn criminal genius, screwed over investors, cashed out $700 million through stocks, AND ON TOP OF THAT, wrote himself a 'severance package' of $1.7 BILLION... WOW!",0,0,0,0,0,0,0,17
17398,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,18,424,9,2025-03-16 05:41:55+00:00,"He's basically what they used to call a con artist, or confidence trickster with a messianic ego that got badly pumped up by the Japanese guy. That's why he's able to come back a few years later and do it again, good a conning people.. Great video, love the long format.",0,0,0,0,0,0,0,18
17399,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,19,411,10,2025-03-17 04:20:56+00:00,Omg Ashton Kutcher gets himself involved in so many problems 🤣🤣🤣,0,0,0,0,0,0,0,19
17400,18,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,c9Xm1bT50DQ,20,405,5,2025-03-15 20:09:48+00:00,"just imagining being forced to drink with my coworkers, for a whole weekend (tracked under pressure of dismissal with a bracelet, like a criminal) honestly gives me some sorta PTSD",0,0,0,0,0,0,0,20
31962,24,UCaugI7lFpgUd6uB-DPMheKA,Lifestyle,cBrAbTAg-xs,1,345,19,2024-06-05 12:55:58+00:00,A reupload of a very old video so quite different from my newer videos. I hope you enjoy it nonetheless.,0,0,0,0,0,0,0,1
31963,24,UCaugI7lFpgUd6uB-DPMheKA,Lifestyle,cBrAbTAg-xs,2,254,24,2024-06-05 13:28:50+00:00,"This sounds a LOT like the Sky King incident, aka Richard Russell's suicide. Wanted to be a pilot, became a member of airport support staff instead. Incidentally obtained a limited amount of flight training. Just took off one day. Of course, Richard was in radio contact with the tower the entire time and made his intent very clear, which is a major difference.",0,0,0,0,0,0,0,2
31964,24,UCaugI7lFpgUd6uB-DPMheKA,Lifestyle,cBrAbTAg-xs,3,144,3,2024-06-05 13:13:30+00:00,"I don’t think it’s impossible he could have crashed onto Japanese soil, there’s plenty of mountainous terrain in Japan that the plane could have crashed into where nobody would have seen it, and sometimes older plane crashes do get found decades later in mountainous or remote areas. More than likely dude just crashed into the water, though.",0,0,0,0,0,0,0,3
31969,24,UCaugI7lFpgUd6uB-DPMheKA,Lifestyle,cBrAbTAg-xs,8,29,2,2024-06-05 19:53:02+00:00,"My personal opinion is that this is a person who wanted to be a pilot and wanted to try flying at that time, but because of his little experience, he lost control of the plane and crashed in the ocean. Over the years, the parts of the plane disappeared into the depths of the ocean, and I do not expect him to be a spy.",0,0,0,0,0,0,0,4
32803,24,UCWu65T8zcgURKqmcIbzqY5w,Lifestyle,cHSJN2kQ69E,8,4,3,2025-11-24 00:43:16+00:00,Why is he holding a baby hedgehog ?,0,0,0,0,0,0,0,1
32804,24,UCWu65T8zcgURKqmcIbzqY5w,Lifestyle,cHSJN2kQ69E,9,4,0,2025-11-24 00:44:00+00:00,"excessive blink rate, eye movement",0,0,0,0,0,0,0,2
32805,24,UCWu65T8zcgURKqmcIbzqY5w,Lifestyle,cHSJN2kQ69E,10,4,0,2025-11-24 01:52:12+00:00,"I’ve always been good at spotting someone lying. My friends & family call me a human lie detector. Watch for facial expressions. Most importantly, I listen to my intuition.",0,0,0,0,0,0,0,3
32814,24,UCWu65T8zcgURKqmcIbzqY5w,Lifestyle,cHSJN2kQ69E,19,3,1,2025-12-23 21:34:39+00:00,"When a person say ""honestly"" a couple of times. Then there's those who blinks their eyes like crazy and lastly ...and I detected this from my brother.... he stuttered as a kid... he outgrown it... but... as an adult when he lies...he stutters again! - Love your content, Serge! - Merry Christmas and blessings for 2026, from South Africa!",0,0,0,0,0,0,0,4
30947,24,UCPtRWUbBcPkEjbexT2jiCuA,Beauty,cMnEtBl1IsY,1,276,1,2025-03-15 00:08:20+00:00,"She really became Gracie from Animal Crossing with those merch prices, lol!",0,0,0,0,0,0,0,1
30948,24,UCPtRWUbBcPkEjbexT2jiCuA,Beauty,cMnEtBl1IsY,2,144,1,2025-03-15 00:07:32+00:00,watch it sell out too😭 that’s wild💀💀💀,0,0,0,0,0,0,0,2
31651,24,UCPtRWUbBcPkEjbexT2jiCuA,Beauty,cWqlEX1uwoQ,1,73,0,2025-01-08 17:19:13+00:00,These thrift stores need to PIPE DOWN. Theyre THRIFT STORES for gods sake!,0,0,0,0,0,0,0,1
23781,22,UCkxE12Mz1KKuYcsBjKuqwcw,Tech,cZUKslYjvJI,1,2,0,2015-02-19 02:04:09+00:00,lol,0,0,0,0,0,0,0,1
26746,23,UCkxE12Mz1KKuYcsBjKuqwcw,Tech,cZUKslYjvJI,1,2,0,2015-02-19 02:04:09+00:00,lol,0,0,0,0,0,0,0,2
19203,20,UC2UXDak6o7rBm23k3Vv5dww,Tech,chr4e7xo_OY,1,17,3,2025-12-08 15:05:41+00:00,I don't agree about the car topic. I live in Brasil and the taxes for those type of cars are insane high. I believe politicians will try to hold this for a few more years. (Unfortunately),0,0,0,0,0,0,0,1
6390,11,UCrB7UFnkosBjAhOg3a9NdWw,Tech,ckCJWOHMEcc,1,11,1,2025-09-26 14:02:32+00:00,The most advanced teacher of AI for me is Grace. Thank you so much for everything ❤,0,0,0,0,0,1,0,1
6988,11,UCzTKskwIc_-a0cGvCXA848Q,Beauty,cwWE2na-UOY,6,950,4,2025-12-22 02:41:33+00:00,I think this is a great option for folks who may not have the time/energy/capability for full face? That’s a “screw it I’m just going to do this and go to the party” vibe. I think it’s great! Thank you for testing it out for the hooded-lid folks like myself! Obsessed with you!,0,0,0,0,0,0,0,1
6989,11,UCzTKskwIc_-a0cGvCXA848Q,Beauty,cwWE2na-UOY,7,385,2,2025-12-22 07:11:03+00:00,"I like her. She's very real about her review. No exaggeration, no cap, just the truth. ❤",0,0,0,0,0,0,0,2
25769,22,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,cwklC7t9sug,1,11,1,2025-11-09 17:23:24+00:00,Dude what did I watch 💀,0,0,0,0,0,1,0,1
29869,23,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,cwklC7t9sug,1,11,1,2025-11-09 17:23:24+00:00,Dude what did I watch 💀,0,0,0,0,0,1,0,2
29870,23,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,cwklC7t9sug,2,1,0,2025-11-11 16:39:48+00:00,57? SZ,0,0,0,0,0,0,0,3
3862,11,UCiq1FIgtEK7LRAOB1JXTPig,Tech,czItVEAINqw,9,3,0,2026-03-03 18:25:46+00:00,"Your questions and content has significantly improved, captivating real proper questions thank you",0,0,0,0,0,0,0,1
23676,22,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,d19cQkJc8C4,1,3,0,2026-02-09 19:04:26+00:00,Try Kling 3.0 and all top AI video generators on Artlist: https://bit.ly/FreeArtlist,0,0,0,0,0,0,0,1
2981,11,UCqcbQf6yw5KzRoDDcZ_wBSw,Tech,d4tbdFpcuSQ,1,306,13,2026-02-18 04:02:55+00:00,The first rule of flight club...,0,0,0,0,0,0,0,1
2982,11,UCqcbQf6yw5KzRoDDcZ_wBSw,Tech,d4tbdFpcuSQ,2,142,10,2026-02-18 03:49:05+00:00,He's out there fighting for this AI news!,0,0,0,1,0,0,1,2
32201,24,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,d7RUJBMXvUQ,1,27480,238,2020-09-20 18:06:50+00:00,I learned two things from this video: -Get a dashcam -Douche Canoe,0,0,0,0,0,0,0,1
32202,24,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,d7RUJBMXvUQ,2,14544,147,2020-08-27 20:43:09+00:00,"Never tell someone you have a dashcam, let them lie to the cops, then show the cops the footage.",0,0,0,0,0,0,0,2
32203,24,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,d7RUJBMXvUQ,3,11483,393,2020-12-19 07:08:08+00:00,We’re not gonna talk about the fact that some dude just pulled a cop over,0,0,0,0,0,0,0,3
32204,24,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,d7RUJBMXvUQ,4,4421,116,2020-09-07 23:47:47+00:00,I've only made it 3 minutes in and already I'm wanting cameras everywhere.,0,0,0,0,0,0,0,4
30688,23,UCZcBeMQLxvjhsW3PEYXuiAA,Lifestyle,dDsVM3iP0VI,6,993,60,2025-11-18 11:55:58+00:00,"Gen-Z is totally suffering. 1. High cost of living (food, rent, electricity, fuel) 2. Massive layoffs due to AI 3. High inflation 4. Brainrot/gooner internet 5. Less marriage and children. We're depressed and doomed.",0,0,0,0,0,0,0,1
26428,22,UCZcBeMQLxvjhsW3PEYXuiAA,Lifestyle,dDsVM3iP0VI,6,992,60,2025-11-18 11:55:58+00:00,"Gen-Z is totally suffering. 1. High cost of living (food, rent, electricity, fuel) 2. Massive layoffs due to AI 3. High inflation 4. Brainrot/gooner internet 5. Less marriage and children. We're depressed and doomed.",0,0,0,1,0,0,1,2
26431,22,UCZcBeMQLxvjhsW3PEYXuiAA,Lifestyle,dDsVM3iP0VI,9,666,15,2025-11-19 10:33:46+00:00,What people often overlook is the pressure parents in developed countries face — both from society and from themselves — to do everything perfectly for their children. Raising even one child has become so demanding that many parents simply don’t have the time or capacity for more than two.,0,0,0,0,0,0,0,3
30691,23,UCZcBeMQLxvjhsW3PEYXuiAA,Lifestyle,dDsVM3iP0VI,9,666,15,2025-11-19 10:33:46+00:00,What people often overlook is the pressure parents in developed countries face — both from society and from themselves — to do everything perfectly for their children. Raising even one child has become so demanding that many parents simply don’t have the time or capacity for more than two.,0,0,0,0,0,0,0,4
23612,22,UCKWaEZ-_VweaEx1j62do_vQ,Tech,dHSlFIpatkw,1,0,0,2026-01-09 04:07:16+00:00,Great advice also helpful sequencing of information- will look into passkeys more,0,0,0,0,0,0,0,1
26578,23,UCKWaEZ-_VweaEx1j62do_vQ,Tech,dHSlFIpatkw,1,0,0,2026-01-09 04:07:16+00:00,Great advice also helpful sequencing of information- will look into passkeys more,0,0,0,0,0,0,0,2
23681,22,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,dQC2yA_jfmE,1,0,0,2026-02-05 08:42:37+00:00,Gay,0,0,0,0,0,0,0,1
26647,23,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,dQC2yA_jfmE,1,0,0,2026-02-05 08:42:37+00:00,Gay,0,0,0,0,0,0,0,2
13648,17,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,dsDcQmJHwQc,1,1800,66,2025-08-22 15:37:24+00:00,When a guy tells you that we should not trust him believe him,0,0,0,0,0,0,0,1
13649,17,UCE4Gn00XZbpWvGUfIslT-tA,Lifestyle,dsDcQmJHwQc,2,1662,0,2025-09-06 10:41:39+00:00,"It’s wild how OpenAI’s story feels less like tech innovation and more like corporate drama on steroids. Selwyn Raithe’s book digs into exactly this, how chasing profit blinds these companies to the catastrophic risks of AI. Watching this video honestly felt like a trailer for his chapters.",0,0,0,1,0,0,1,2
